# units: x[m] radius[m] area_ratio[-] gas_T[K] gas_p[Pa] mach[-] t_adiabatic_wall[K] h_gas[W/(m^2 K)] q_convective[W/m^2] q_radiative[W/m^2] q_total[W/m^2] t_wall_hot[K] t_wall_cold[K] wall_conductivity[W/(m K)] coolant_T[K] coolant_p[Pa] coolant_rho[kg/m^3] coolant_cp[J/(kg K)] coolant_velocity[m/s] reynolds[-] prandtl[-] nusselt[-] h_coolant[W/(m^2 K)] fin_efficiency[-] friction_factor[-] channel_width[m] land_width[m] hydraulic_diameter[m]
x,radius,area_ratio,gas_T,gas_p,mach,t_adiabatic_wall,h_gas,q_convective,q_radiative,q_total,t_wall_hot,t_wall_cold,wall_conductivity,coolant_T,coolant_p,coolant_rho,coolant_cp,coolant_velocity,reynolds,prandtl,nusselt,h_coolant,fin_efficiency,friction_factor,channel_width,land_width,hydraulic_diameter
0.1161151055,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9689.385626,27730122.11,0,27730122.11,520.6765309,460.926366,323.816029,212.4159572,10506878.77,11.16689054,14202.56124,186.8098174,650404.3242,0.6812372227,882.2545766,58994.39558,0.3258242233,0.02428032202,0.001404962946,0.001404962946,0.002276791319
0.1188472256,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9690.391816,27738764.35,0,27738764.35,520.0818572,460.3108371,323.8039269,211.5648642,10514173.42,11.21451964,14197.33877,186.0164188,651941.7259,0.6813841646,883.9987946,58937.23527,0.3259719708,0.02427970452,0.001404962946,0.001404962946,0.002276791319
0.1215793457,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9691.397519,27747402.13,0,27747402.13,519.4876235,459.6957577,323.7918338,210.7135446,10521430.79,11.262167,14192.11686,185.2294309,653486.6634,0.6815333935,885.7518643,58879.93745,0.3261202992,0.02427908687,0.001404962946,0.001404962946,0.002276791319
0.1243114659,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9692.402728,27756035.39,0,27756035.39,518.8938338,459.0811323,323.7797497,209.8619983,10528651.26,11.30983264,14186.89549,184.4487757,655039.1937,0.6816849288,887.5138561,58822.50129,0.3262692129,0.02427846907,0.001404962946,0.001404962946,0.002276791319
0.127043586,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9693.407435,27764664.06,0,27764664.06,518.3004923,458.4669651,323.7676746,209.010225,10535835.39,11.35751681,14181.67465,183.6743734,656599.3737,0.6818387902,889.284841,58764.92595,0.326418716,0.02427785112,0.001404962946,0.001404962946,0.002276791319
0.1297757061,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9694.411639,27773288.13,0,27773288.13,517.7076001,457.8532571,323.7556086,208.1582233,10542990.23,11.40522609,14176.45458,182.9060439,658167.2422,0.6819950038,891.0648735,58707.21163,0.3265688102,0.02427723302,0.001404962946,0.001404962946,0.002276791319
0.1325078263,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9695.415513,27781909.07,0,27781909.07,517.1150547,457.2399026,323.7435496,207.3059565,10550323.31,11.45316306,14171.24295,182.1404944,659742.2599,0.6821537856,892.8534817,58649.38976,0.3267194113,0.02427661501,0.001404962946,0.001404962946,0.002276791319
0.1352399464,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9696.411553,27790462.48,0,27790462.48,516.5272826,456.6314832,323.7315877,206.4475702,10557799.62,11.50763758,14165.12099,181.2782831,661339.0713,0.6823145206,894.6661923,58587.43368,0.326881488,0.02427599141,0.001404962946,0.001404962946,0.002276791319
0.1379720665,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9697.400177,27798951.92,0,27798951.92,515.9440344,456.0277411,323.7197178,205.5836866,10565227.51,11.56784479,14158.17354,180.3347833,662956.9417,0.6824775365,896.5023626,58521.70104,0.3270541165,0.02427536259,0.001404962946,0.001404962946,0.002276791319
0.1407041866,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9698.388051,27807434.65,0,27807434.65,515.3613758,455.4246038,323.7078598,204.7195879,10572607.55,11.62807579,14151.22725,179.4006868,664582.8977,0.6826435386,898.3483167,58455.80882,0.3272274633,0.02427473367,0.001404962946,0.001404962946,0.002276791319
0.1434363068,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9699.375163,27815910.57,0,27815910.57,514.7793123,454.822077,323.6960139,203.8552738,10579940.31,11.68833064,14144.2821,178.4758531,666217.003,0.6828125533,900.2041375,58389.75596,0.327401534,0.02427410463,0.001404962946,0.001404962946,0.002276791319
0.1461684269,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9700.361505,27824379.6,0,27824379.6,514.1978496,454.2201667,323.6841802,202.9907441,10587226.36,11.74860936,14137.33805,177.5601451,667859.3218,0.6829846071,902.0699091,58323.54138,0.3275763344,0.02427347548,0.001404962946,0.001404962946,0.002276791319
0.148900547,0.1073312629,3.2,3375.193188,5387670.423,0.1898977397,3382.583692,9701.347065,27832841.66,0,27832841.66,513.6169935,453.6188787,323.6723587,202.1259983,10594466.24,11.80891199,14130.39508,176.6534279,669509.9189,0.6831597272,903.9457163,58257.164,0.3277518705,0.02427284622,0.001404962946,0.001404962946,0.002276791319
