# units: x[m] radius[m] area_ratio[-] pressure[Pa] temperature[K] density[kg/m^3] velocity[m/s] mach[-] sound_speed[m/s] gamma_s[-] cp[J/(kg K)] molar_mass[kg/mol] supersonic[-]
x,radius,area_ratio,pressure,temperature,density,velocity,mach,sound_speed,gamma_s,cp,molar_mass,supersonic
0.2166666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2208333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.225,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2291666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2333333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2375,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2416666667,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.2458333333,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.25,0.1073312629,3.2,5387670.423,3375.193188,2.428162716,302.8058565,0.1898977397,1594.573253,1.145950122,8122.284459,0.01264764265,0
0.254472136,0.1071445993,3.18887921,5386863.377,3375.138179,2.427845311,303.9015769,0.1905866795,1594.558327,1.145950534,8122.062408,0.01264767783,0
0.2589442719,0.1065806577,3.155399053,5384379.924,3374.968857,2.426868552,307.2497161,0.1926919596,1594.512385,1.145951802,8121.378865,0.01264778611,0
0.2634164079,0.1056271557,3.099193338,5380020.924,3374.671481,2.42515399,313.0430347,0.1963351798,1594.431701,1.145954032,8120.178195,0.01264797627,0
0.2678885438,0.104262074,3.019605578,5373409.108,3374.219979,2.422552979,321.6388738,0.2017418408,1594.309205,1.145957427,8118.354799,0.01264826494,0
0.2723606798,0.1024508751,2.91560606,5363901.462,3373.569807,2.418812081,333.6269015,0.2092842564,1594.132818,1.145962334,8115.728142,0.01264868055,0
0.2768328157,0.1001414316,2.785640646,5350412.726,3372.645518,2.413503352,349.960508,0.2195648665,1593.882088,1.14596935,8111.992186,0.0126492712,0
0.2808863513,0.09780112178,2.656960951,5334947.159,3371.583053,2.407414548,367.8374836,0.2308225967,1593.593907,1.14597747,8107.695,0.01264994991,0
0.2849398868,0.09546081196,2.531324061,5317367.582,3370.371812,2.400490779,387.2079326,0.2430278906,1593.265413,1.145986801,8102.792537,0.01265072332,0
0.2889934223,0.09312050213,2.408729977,5297301.209,3368.984587,2.392584082,408.2598849,0.2563014884,1592.889247,1.145997584,8097.173159,0.01265160867,0
0.2930469579,0.0907801923,2.289178698,5274291.095,3367.387717,2.383512864,431.2159726,0.2707866905,1592.456305,1.146010124,8090.698459,0.01265262724,0
0.2971004934,0.08843988247,2.172670225,5247771.739,3365.539105,2.373052074,456.3425387,0.2866553885,1591.955208,1.146024811,8083.19493,0.0126538056,0
0.3011540289,0.08609957264,2.059204558,5217035.557,3363.38544,2.360919656,483.962082,0.3041163334,1591.371554,1.146042155,8074.442268,0.01265517736,0
0.3052075644,0.08375926281,1.948781696,5181185.759,3360.858221,2.346757472,514.4706858,0.3234267556,1590.686846,1.146062826,8064.156553,0.01265678559,0
0.3092611,0.08141895298,1.84140164,5139068.371,3357.867902,2.330103687,548.3631501,0.3449091823,1589.876925,1.146087732,8051.965398,0.01265868647,0
0.3133146355,0.07907864315,1.737064389,5089171.005,3354.294974,2.310351529,586.2705157,0.3689766408,1588.90957,1.146118129,8037.369932,0.01266095476,0
0.317368171,0.07673833332,1.635769945,5029466.094,3349.975818,2.28668521,629.0185139,0.3961720634,1587.740712,1.146155808,8019.684257,0.01266369246,0
0.3214217066,0.07439802349,1.537518305,4957155.835,3344.679086,2.257975293,677.7235151,0.4272332171,1586.308105,1.146203421,7997.93395,0.01266704325,0
0.3254752421,0.07205771366,1.442309472,4868229.86,3338.063627,2.222596582,733.9609221,0.4632070811,1584.520082,1.146265079,7970.674452,0.01267121797,0
0.3295661512,0.06983488115,1.354697396,4762902.698,3330.077643,2.180588349,796.4821588,0.5033496717,1582.363521,1.146342787,7937.631297,0.01267624203,0
0.3336570603,0.06787557314,1.279748175,4646619.162,3321.063143,2.134075692,861.5047917,0.5452797576,1579.931732,1.14643486,7900.15783,0.01268189222,0
0.3377479694,0.06616131191,1.215921998,4519268.107,3310.940363,2.082969545,928.9736578,0.589000243,1577.204201,1.146543836,7857.863051,0.01268820997,0
0.3418388785,0.06467732612,1.161987921,4380940.033,3299.631494,2.027254916,998.8081091,0.6345017951,1574.161203,1.146672673,7810.354195,0.01269523308,0
0.3459297875,0.06341177527,1.116959234,4231946.728,3287.061839,1.966999492,1070.903812,0.6817638263,1570.784149,1.1468248,7757.242344,0.01270299465,0
0.3500206966,0.06235519656,1.080047372,4072833.491,3273.16093,1.902359798,1145.13469,0.730755466,1567.055935,1.147004183,7698.148821,0.01271152184,0
0.3541116057,0.06150010506,1.050628589,3904382.179,3257.863545,1.833584198,1221.355136,0.7814366042,1562.961256,1.14721538,7632.712294,0.01272083475,0
0.3582025148,0.06084070343,1.028219776,3727603.83,3241.110561,1.761012226,1299.402541,0.833759054,1558.486873,1.147463603,7560.596531,0.01273094532,0
0.3622934239,0.06037267241,1.012460993,3543720.326,3222.849586,1.685069911,1379.100168,0.8876678645,1553.621825,1.147754784,7481.498684,0.0127418564,0
0.366384333,0.06009302328,1.00310318,3354135.379,3203.035315,1.606261078,1460.260347,0.9431028009,1548.357555,1.148095629,7395.157962,0.0127535609,0
0.3704752421,0.06,1,3160396.027,3181.629554,1.52515489,1542.687938,1,1542.687938,1.148493686,7301.364507,0.01276604119,0
0.3724995337,0.0600895676,1.002987815,2967837.286,3159.047556,1.443933158,1624.610624,1.057188901,1536.726901,1.148948045,7201.939003,0.01277901416,1
0.3745238253,0.06036040394,1.012049546,2773601.845,3134.768154,1.361343692,1707.742857,1.115922847,1530.341333,1.149476991,7094.624557,0.01279273127,1
