# Ignis real-fluid property table: hydrogen
# generated 2026-09-17T07:22:34Z by tools/build_coolant_tables.py
# source: CoolProp 8.0.0 reference EOS for Hydrogen
# units: T[K] p[Pa] rho[kg/m3] cp[J/(kg K)] h[J/kg] mu[Pa s] k[W/(m K)] valid[0/1]
# critical: Tc=33.144333 pc=1296357.606055 rhoc=31.249937 Ttriple=13.957000 M=0.002015880 acentric=-0.219000
# saturation curve (p[Pa],Tsat[K]); NaN above the critical pressure
#sat 500000:27.242765 557888.3:27.844424 622478.71:28.465945 694547.18:29.107798 774959.49:29.770339 864681.67:30.45373 964791.58:31.157785 1076491.9:31.881624 1201124.4:32.622632 1340186.5:nan 1495348.8:nan 1668475.2:nan 1861645.6:nan 2077180.6:nan 2317669.5:nan 2586001.4:nan 2885399.8:nan 3219461.6:nan 3592199.9:nan 4008092.6:nan 4472136:nan 4989904.7:nan 5567618.9:nan 6212218.8:nan 6931448.4:nan 7733948:nan 8629358.2:nan 9628435.9:nan 10743184:nan 11986993:nan 13374806:nan 14923296:nan 16651064:nan 18578868:nan 20729866:nan 23129899:nan 25807800:nan 28795740:nan 32129613:nan 35849470:nan 40000000:nan
#grid nT=109 np=41
T,p,rho,cp,h,mu,k,valid
562,694547.18,0.29890385,14536.044,7755072.665,1.3819354e-05,0.29526139,1
562,774959.49,0.3334155,14536.502,7755698.459,1.381923e-05,0.29533207,1
562,864681.67,0.37189975,14537.014,7756396.739,1.3819097e-05,0.29541043,1
562,964791.58,0.41481091,14537.583,7757175.909,1.3818954e-05,0.29549723,1
562,1076491.9,0.46265453,14538.218,7758045.344,1.3818802e-05,0.2955933,1
562,1201124.4,0.51599301,14538.925,7759015.511,1.3818642e-05,0.29569952,1
562,1340186.5,0.57545175,14539.712,7760098.091,1.3818475e-05,0.29581687,1
562,1495348.8,0.64172595,14540.589,7761306.125,1.3818303e-05,0.29594634,1
562,1668475.2,0.71558805,14541.564,7762654.167,1.3818129e-05,0.29608902,1
562,1861645.6,0.79789595,14542.649,7764158.47,1.3817958e-05,0.29624602,1
562,2077180.6,0.88960185,14543.857,7765837.176,1.3817794e-05,0.29641852,1
562,2317669.5,0.99176209,14545.199,7767710.545,1.3817645e-05,0.29660772,1
562,2586001.4,1.1055476,14546.691,7769801.202,1.3817521e-05,0.29681483,1
562,2885399.8,1.2322556,14548.347,7772134.417,1.3817436e-05,0.29704109,1
562,3219461.6,1.3733217,14550.187,7774738.417,1.3817405e-05,0.29728767,1
562,3592199.9,1.5303333,14552.227,7777644.741,1.3817451e-05,0.29755573,1
562,4008092.6,1.705044,14554.488,7780888.632,1.3817602e-05,0.29784631,1
562,4472136,1.8993882,14556.993,7784509.487,1.3817892e-05,0.29816035,1
562,4989904.7,2.1154974,14559.764,7788551.353,1.3818366e-05,0.29849863,1
562,5567618.9,2.3557169,14562.826,7793063.491,1.3819081e-05,0.29886172,1
562,6212218.8,2.6226221,14566.205,7798101.018,1.3820107e-05,0.29924997,1
562,6931448.4,2.9190371,14569.929,7803725.616,1.3821532e-05,0.29966348,1
562,7733948,3.2480511,14574.026,7810006.347,1.3823466e-05,0.30010212,1
562,8629358.2,3.613036,14578.523,7817020.565,1.3826046e-05,0.30056553,1
562,9628435.9,4.0176625,14583.451,7824854.947,1.3829438e-05,0.30105323,1
562,10743184,4.4659149,14588.837,7833606.658,1.3833851e-05,0.30156476,1
562,11986993,4.9621028,14594.706,7843384.652,1.3839539e-05,0.30209995,1
562,13374806,5.5108714,14601.084,7854311.149,1.3846812e-05,0.30265929,1
562,14923296,6.1172051,14607.989,7866523.272,1.3856047e-05,0.30324446,1
562,16651064,6.7864279,14615.436,7880174.879,1.3867703e-05,0.30385902,1
562,18578868,7.5241951,14623.437,7895438.583,1.3882333e-05,0.30450941,1
562,20729866,8.3364779,14631.991,7912507.978,1.39006e-05,0.30520602,1
562,23129899,9.2295369,14641.094,7931600.062,1.3923297e-05,0.30596465,1
562,25807800,10.209886,14650.729,7952957.841,1.3951366e-05,0.30680798,1
562,28795740,11.284239,14660.874,7976853.128,1.398592e-05,0.30776722,1
562,32129613,12.459452,14671.495,8003589.48,1.4028266e-05,0.30888368,1
562,35849470,13.742438,14682.55,8033505.291,1.4079927e-05,0.31021,1
562,40000000,15.140079,14693.991,8066976.995,1.4142667e-05,0.31181087,1
572,500000,0.21156825,14538.821,7898927.292,1.3990961e-05,0.29886329,1
572,557888.3,0.23601555,14539.136,7899380.975,1.3990858e-05,0.29891452,1
572,622478.71,0.2632817,14539.488,7899887.199,1.3990744e-05,0.29897142,1
572,694547.18,0.29369024,14539.88,7900452.049,1.3990621e-05,0.29903458,1
572,774959.49,0.32760148,14540.316,7901082.319,1.3990487e-05,0.29910464,1
572,864681.67,0.36541656,14540.803,7901785.588,1.3990343e-05,0.29918231,1
572,964791.58,0.40758206,14541.345,7902570.316,1.3990187e-05,0.29926835,1
572,1076491.9,0.45459489,14541.949,7903445.944,1.3990021e-05,0.2993636,1
572,1201124.4,0.50700789,14542.622,7904423.009,1.3989846e-05,0.29946892,1
572,1340186.5,0.56543585,14543.372,7905513.271,1.3989661e-05,0.29958528,1
572,1495348.8,0.63056224,14544.206,7906729.856,1.3989469e-05,0.29971367,1
572,1668475.2,0.70314651,14545.135,7908087.418,1.3989272e-05,0.29985518,1
572,1861645.6,0.78403219,14546.169,7909602.312,1.3989074e-05,0.30001092,1
572,2077180.6,0.87415564,14547.318,7911292.8,1.3988881e-05,0.30018206,1
572,2317669.5,0.97455569,14548.596,7913179.269,1.3988699e-05,0.30036979,1
572,2586001.4,1.0863841,14550.017,7915284.484,1.3988537e-05,0.30057534,1
572,2885399.8,1.2109167,14551.595,7917633.87,1.3988407e-05,0.30079992,1
572,3219461.6,1.349566,14553.347,7920255.822,1.3988327e-05,0.30104474,1
572,3592199.9,1.5038941,14555.291,7923182.06,1.3988315e-05,0.30131093,1
572,4008092.6,1.6756265,14557.446,7926448.028,1.39884e-05,0.30159955,1
572,4472136,1.8666675,14559.832,7930093.334,1.3988614e-05,0.30191155,1
572,4989904.7,2.0791156,14562.473,7934162.252,1.3989001e-05,0.30224771,1
572,5567618.9,2.3152804,14565.392,7938704.289,1.3989615e-05,0.3026086,1
572,6212218.8,2.5776991,14568.614,7943774.816,1.3990524e-05,0.3029946,1
572,6931448.4,2.8691541,14572.166,7949435.784,1.3991814e-05,0.30340579,1
572,7733948,3.1926909,14576.074,7955756.53,1.3993591e-05,0.30384203,1
572,8629358.2,3.5516347,14580.367,7962814.691,1.3995987e-05,0.30430294,1
572,9628435.9,3.9496069,14585.071,7970697.226,1.3999167e-05,0.30478797,1
572,10743184,4.3905403,14590.215,7979501.57,1.4003332e-05,0.3052966,1
572,11986993,4.8786919,14595.823,7989336.941,1.4008731e-05,0.30582851,1
572,13374806,5.4186525,14601.919,8000325.793,1.4015666e-05,0.306384,1
572,14923296,6.0153527,14608.523,8012605.45,1.4024508e-05,0.30696444,1
572,16651064,6.6740631,14615.651,8026329.922,1.4035705e-05,0.30757303,1
572,18578868,7.4003885,14623.313,8041671.921,1.4049799e-05,0.30821565,1
572,20729866,8.2002531,14631.511,8058825.067,1.4067443e-05,0.30890206,1
572,23129899,9.0798772,14640.242,8078006.302,1.4089415e-05,0.30964721,1
572,25807800,10.045742,14649.491,8099458.494,1.4116644e-05,0.3104728,1
572,28795740,11.104541,14659.238,8123453.225,1.4150226e-05,0.31140893,1
572,32129613,12.263121,14669.451,8150293.735,1.4191451e-05,0.3124957,1
572,35849470,13.528406,14680.093,8180318.016,1.4241825e-05,0.31378456,1
572,40000000,14.907306,14691.117,8213902.031,1.4303094e-05,0.31533911,1
582,500000,0.207939,14542.991,8044336.113,1.4161427e-05,0.30262954,1
582,557888.3,0.2319677,14543.291,8044792.873,1.4161316e-05,0.30268032,1
582,622478.71,0.25876717,14543.626,8045302.527,1.4161195e-05,0.30273672,1
582,694547.18,0.28865547,14543.999,8045871.201,1.4161064e-05,0.30279933,1
582,774959.49,0.32198684,14544.415,8046505.733,1.4160921e-05,0.30286879,1
582,864681.67,0.35915566,14544.878,8047213.752,1.4160766e-05,0.3029458,1
582,964791.58,0.400601,14545.395,8048003.773,1.4160599e-05,0.30303112,1
582,1076491.9,0.44681143,14545.97,8048885.297,1.416042e-05,0.30312556,1
582,1201124.4,0.49833056,14546.611,8049868.93,1.4160229e-05,0.30323001,1
582,1340186.5,0.55576293,14547.325,8050966.506,1.4160027e-05,0.30334541,1
582,1495348.8,0.61978066,14548.12,8052191.236,1.4159816e-05,0.30347277,1
582,1668475.2,0.69113066,14549.004,8053557.863,1.4159597e-05,0.30361315,1
582,1861645.6,0.77064254,14549.989,8055082.845,1.4159375e-05,0.30376767,1
582,2077180.6,0.85923735,14551.084,8056784.553,1.4159153e-05,0.30393749,1
582,2317669.5,0.957937,14552.302,8058683.499,1.4158939e-05,0.30412381,1
582,2586001.4,1.0678746,14553.655,8060802.583,1.415874e-05,0.30432784,1
582,2885399.8,1.1903056,14555.159,8063167.374,1.4158569e-05,0.30455081,1
582,3219461.6,1.3266199,14556.828,8065806.429,1.4158441e-05,0.30479392,1
582,3592199.9,1.4783549,14558.681,8068751.644,1.4158375e-05,0.3050583,1
582,4008092.6,1.6472093,14560.735,8072038.65,1.4158397e-05,0.30534504,1
582,4472136,1.835058,14563.01,8075707.26,1.4158538e-05,0.30565506,1
582,4989904.7,2.0439677,14565.528,8079801.968,1.4158842e-05,0.30598918,1
582,5567618.9,2.2762133,14568.311,8084372.512,1.415936e-05,0.30634797,1
582,6212218.8,2.5342946,14571.385,8089474.51,1.4160158e-05,0.30673179,1
582,6931448.4,2.8209542,14574.773,8095170.171,1.4161318e-05,0.30714076,1
582,7733948,3.1391947,14578.503,8101529.099,1.4162945e-05,0.30757471,1
582,8629358.2,3.4922956,14582.601,8108629.202,1.4165168e-05,0.30803323,1
582,9628435.9,3.8838308,14587.093,8116557.711,1.4168145e-05,0.30851575,1
582,10743184,4.3176828,14592.007,8125412.33,1.4172074e-05,0.30902164,1
582,11986993,4.7980568,14597.366,8135302.53,1.4177196e-05,0.30955048,1
582,13374806,5.3294908,14603.195,8146350.997,1.418381e-05,0.31010236,1
582,14923296,5.9168622,14609.514,8158695.254,1.4192276e-05,0.3106784,1
582,16651064,6.5653893,14616.337,8172489.47,1.4203035e-05,0.31128141,1
582,18578868,7.2806264,14623.676,8187906.458,1.4216619e-05,0.31191679,1
582,20729866,8.0684513,14631.534,8205139.875,1.4233667e-05,0.31259364,1
582,23129899,8.9350431,14639.909,8224406.623,1.4254947e-05,0.31332612,1
582,25807800,9.8868497,14648.789,8245949.45,1.4281372e-05,0.31413498,1
582,28795740,10.930542,14658.154,8270039.728,1.4314024e-05,0.31504922,1
582,32129613,12.072958,14667.976,8296980.404,1.4354176e-05,0.31610776,1
582,35849470,13.321025,14678.22,8327109.096,1.4403318e-05,0.31736083,1
582,40000000,14.681679,14688.841,8360801.326,1.4463178e-05,0.31887097,1
592,500000,0.2044322,14547.45,8189788.075,1.4331086e-05,0.30638835,1
592,557888.3,0.2280564,14547.736,8190247.765,1.4330969e-05,0.30643869,1
592,622478.71,0.2544049,14548.055,8190760.686,1.4330842e-05,0.30649462,1
592,694547.18,0.28379049,14548.411,8191333.002,1.4330702e-05,0.3065567,1
592,774959.49,0.3165615,14548.807,8191971.593,1.433055e-05,0.30662557,1
592,864681.67,0.35310581,14549.248,8192684.136,1.4330385e-05,0.30670194,1
592,964791.58,0.39385519,14549.74,8193479.198,1.4330207e-05,0.30678655,1
592,1076491.9,0.43929019,14550.288,8194366.339,1.4330015e-05,0.30688023,1
592,1201124.4,0.48994547,14550.899,8195356.228,1.432981e-05,0.30698383,1
592,1340186.5,0.54641566,14551.579,8196460.772,1.4329592e-05,0.30709831,1
592,1495348.8,0.60936191,14552.336,8197693.26,1.4329362e-05,0.30722467,1
592,1668475.2,0.67951898,14553.179,8199068.523,1.4329123e-05,0.30736396,1
592,1861645.6,0.75770305,14554.117,8200603.116,1.4328877e-05,0.3075173,1
592,2077180.6,0.84482033,14555.161,8202315.515,1.4328629e-05,0.30768584,1
592,2317669.5,0.94187636,14556.321,8204226.35,1.4328384e-05,0.30787079,1
592,2586001.4,1.0499862,14557.611,8206358.648,1.4328151e-05,0.30807336,1
592,2885399.8,1.1703855,14559.045,8208738.12,1.432794e-05,0.30829477,1
592,3219461.6,1.3044424,14560.636,8211393.477,1.4327766e-05,0.30853623,1
592,3592199.9,1.4536704,14562.402,8214356.78,1.4327648e-05,0.30879887,1
592,4008092.6,1.6197422,14564.36,8217663.842,1.432761e-05,0.30908377,1
592,4472136,1.8045041,14566.53,8221354.672,1.4327683e-05,0.3093919,1
592,4989904.7,2.0099918,14568.932,8225473.973,1.4327907e-05,0.30972404,1
592,5567618.9,2.2384468,14571.587,8230071.707,1.4328333e-05,0.3100808,1
592,6212218.8,2.4923327,14574.519,8235203.728,1.4329024e-05,0.31046254,1
592,6931448.4,2.7743532,14577.753,8240932.492,1.4330062e-05,0.31086938,1
592,7733948,3.0874691,14581.314,8247327.863,1.4331546e-05,0.31130113,1
592,8629358.2,3.434916,14585.226,8254468.009,1.4333603e-05,0.31175738,1
592,9628435.9,3.8202208,14589.517,8262440.428,1.4336386e-05,0.31223751,1
592,10743184,4.2472173,14594.213,8271343.081,1.4340089e-05,0.31274083,1
592,11986993,4.7200601,14599.336,8281285.688,1.4344949e-05,0.31326678,1
592,13374806,5.2432354,14604.911,8292391.163,1.4351256e-05,0.3138153,1
592,14923296,5.8215684,14610.957,8304797.23,1.4359363e-05,0.31438723,1
592,16651064,6.4602256,14617.49,8318658.215,1.4369704e-05,0.31498503,1
592,18578868,7.1647117,14624.521,8334147.039,1.4382799e-05,0.31561364,1
592,20729866,7.940858,14632.054,8351457.403,1.4399279e-05,0.31628155,1
592,23129899,8.7948023,14640.089,8370806.186,1.4419897e-05,0.31700212,1
592,25807800,9.7329583,14648.615,8392436.03,1.4445553e-05,0.3177952,1
592,28795740,10.761973,14657.614,8416618.117,1.4477316e-05,0.31868871,1
592,32129613,11.888671,14667.06,8443655.125,1.4516441e-05,0.3197204,1
592,35849470,13.119984,14676.921,8473884.324,1.4564403e-05,0.3209393,1
592,40000000,14.462868,14687.155,8507680.82,1.4622912e-05,0.32240682,1
602,500000,0.20104176,14552.206,8335286.106,1.4499958e-05,0.3101407,1
602,557888.3,0.22427485,14552.478,8335748.588,1.4499836e-05,0.31019062,1
602,622478.71,0.25018733,14552.782,8336264.621,1.4499701e-05,0.31024608,1
602,694547.18,0.27908684,14553.121,8336840.407,1.4499554e-05,0.31030765,1
602,774959.49,0.31131605,14553.498,8337482.866,1.4499394e-05,0.31037597,1
602,864681.67,0.34725649,14553.919,8338199.719,1.4499219e-05,0.31045172,1
602,964791.58,0.38733293,14554.388,8338999.584,1.449903e-05,0.31053565,1
602,1076491.9,0.43201813,14554.91,8339892.077,1.4498826e-05,0.31062857,1
602,1201124.4,0.48183808,14555.492,8340887.927,1.4498608e-05,0.31073136,1
602,1340186.5,0.53737785,14556.14,8341999.111,1.4498374e-05,0.31084495,1
602,1495348.8,0.59928795,14556.862,8343238.992,1.4498127e-05,0.31097033,1
602,1668475.2,0.66829139,14557.666,8344622.486,1.4497868e-05,0.31110857,1
602,1861645.6,0.74519135,14558.56,8346166.237,1.44976e-05,0.31126077,1
602,2077180.6,0.83087968,14559.554,8347888.827,1.4497326e-05,0.31142808,1
602,2317669.5,0.92634608,14560.661,8349810.993,1.4497052e-05,0.31161171,1
602,2586001.4,1.0326881,14561.891,8351955.888,1.4496785e-05,0.31181286,1
602,2885399.8,1.1511223,14563.257,8354349.356,1.4496537e-05,0.31203276,1
602,3219461.6,1.2829956,14564.775,8357020.254,1.4496319e-05,0.31227261,1
602,3592199.9,1.4297984,14566.459,8360000.804,1.4496152e-05,0.31253357,1
602,4008092.6,1.593178,14568.327,8363326.993,1.4496056e-05,0.31281672,1
602,4472136,1.7749533,14570.396,8367039.014,1.4496064e-05,0.313123,1
602,4989904.7,1.97713,14572.687,8371181.774,1.4496212e-05,0.31345324,1
602,5567618.9,2.2019169,14575.221,8375805.449,1.449655e-05,0.31380804,1
602,6212218.8,2.4517424,14578.02,8380966.12,1.4497141e-05,0.31418778,1
602,6931448.4,2.7292725,14581.107,8386726.482,1.4498061e-05,0.31459257,1
602,7733948,3.0374274,14584.507,8393156.645,1.4499409e-05,0.31502222,1
602,8629358.2,3.3793998,14588.244,8400335.034,1.4501306e-05,0.31547631,1
602,9628435.9,3.758671,14592.344,8408349.399,1.4503905e-05,0.31595417,1
602,10743184,4.1790272,14596.831,8417297.957,1.4507393e-05,0.31645506,1
602,11986993,4.6445735,14601.73,8427290.669,1.4512002e-05,0.3169783,1
602,13374806,5.1597454,14607.063,8438450.673,1.4518015e-05,0.31752367,1
602,14923296,5.7293167,14612.85,8450915.89,1.452578e-05,0.31809177,1
602,16651064,6.3584032,14619.105,8464840.808,1.4535721e-05,0.31868472,1
602,18578868,7.0524603,14625.842,8480398.458,1.4548349e-05,0.31930701,1
602,20729866,7.8172728,14633.066,8497782.596,1.4564285e-05,0.31996654,1
602,23129899,8.6589372,14640.775,8517210.086,1.458427e-05,0.32067593,1
602,25807800,9.5838323,14648.961,8538923.479,1.4609191e-05,0.32145412,1
602,28795740,10.598579,14657.609,8563193.791,1.4640102e-05,0.322328,1
602,32129613,11.709989,14666.695,8590323.447,1.4678244e-05,0.32333414,1
602,35849470,12.924993,14676.186,8620649.395,1.4725074e-05,0.3245204,1
602,40000000,14.250565,14686.046,8654546.35,1.4782289e-05,0.32594703,1
612,500000,0.19776197,14557.262,8480833.193,1.4668061e-05,0.31388751,1
612,557888.3,0.22061671,14557.522,8481298.336,1.4667933e-05,0.31393704,1
612,622478.71,0.24610736,14557.812,8481817.336,1.4667792e-05,0.31399205,1
612,694547.18,0.27453663,14558.135,8482396.428,1.4667638e-05,0.31405312,1
612,774959.49,0.30624166,14558.494,8483042.573,1.4667469e-05,0.31412089,1
612,864681.67,0.34159789,14558.895,8483763.535,1.4667285e-05,0.31419604,1
612,964791.58,0.38102328,14559.342,8484567.978,1.4667086e-05,0.31427931,1
612,1076491.9,0.42498305,14559.84,8485465.571,1.4666871e-05,0.31437151,1
612,1201124.4,0.47399481,14560.395,8486467.104,1.4666639e-05,0.31447351,1
612,1340186.5,0.52863436,14561.013,8487584.617,1.4666391e-05,0.31458624,1
612,1495348.8,0.58954193,14561.701,8488831.546,1.4666127e-05,0.31471068,1
612,1668475.2,0.65742913,14562.467,8490222.885,1.4665849e-05,0.3148479,1
612,1861645.6,0.73308656,14563.32,8491775.368,1.4665559e-05,0.31499899,1
612,2077180.6,0.81739216,14564.268,8493507.673,1.4665261e-05,0.31516511,1
612,2317669.5,0.91132027,14565.323,8495440.644,1.4664959e-05,0.31534746,1
612,2586001.4,1.0159516,14566.496,8497597.55,1.4664661e-05,0.31554724,1
612,2885399.8,1.1324839,14567.8,8500004.364,1.4664376e-05,0.31576568,1
612,3219461.6,1.2622438,14569.247,8502690.084,1.4664118e-05,0.31600399,1
612,3592199.9,1.4066992,14570.854,8505687.084,1.4663902e-05,0.31626332,1
612,4008092.6,1.567473,14572.636,8509031.517,1.4663753e-05,0.31654475,1
612,4472136,1.7463571,14574.61,8512763.757,1.4663697e-05,0.31684926,1
612,4989904.7,1.9453282,14576.797,8516928.901,1.4663773e-05,0.31717767,1
612,5567618.9,2.1665634,14579.215,8521577.332,1.4664028e-05,0.31753058,1
612,6212218.8,2.4124572,14581.887,8526765.35,1.4664522e-05,0.31790839,1
612,6931448.4,2.6856385,14584.835,8532555.879,1.466533e-05,0.3183112,1
612,7733948,2.9889883,14588.082,8539019.269,1.4666548e-05,0.31873885,1
612,8629358.2,3.3256572,14591.652,8546234.188,1.4668294e-05,0.31919087,1
612,9628435.9,3.6990823,14595.57,8554288.636,1.4670716e-05,0.31966659,1
612,10743184,4.1130034,14599.86,8563281.074,1.4673998e-05,0.32016518,1
612,11986993,4.5714769,14604.546,8573321.699,1.4678367e-05,0.32068588,1
612,13374806,5.0788888,14609.648,8584533.871,1.46841e-05,0.32122829,1
612,14923296,5.6399626,14615.187,8597055.705,1.4691538e-05,0.32179282,1
612,16651064,6.259764,14621.179,8611041.849,1.4701096e-05,0.32238126,1
612,18578868,6.9436994,14627.635,8626665.452,1.4713278e-05,0.32299765,1
612,20729866,7.6975078,14634.561,8644120.329,1.4728693e-05,0.32364932,1
612,23129899,8.5272439,14641.959,8663623.34,1.4748072e-05,0.32434821,1
612,25807800,9.4392512,14649.82,8685416.962,1.4772289e-05,0.32511236,1
612,28795740,10.440124,14658.131,8709772.056,1.4802384e-05,0.32596764,1
612,32129613,11.536657,14666.869,8736990.82,1.4839583e-05,0.32694948,1
612,35849470,12.73578,14676.006,8767409.899,1.4885329e-05,0.32810455,1
612,40000000,14.04448,14685.505,8801403.641,1.4941302e-05,0.32949196,1
622,500000,0.1945875,14562.624,8626432.37,1.483541e-05,0.31762967,1
622,557888.3,0.21707602,14562.872,8626900.05,1.4835277e-05,0.3176788,1
622,622478.71,0.24215837,14563.148,8627421.878,1.483513e-05,0.31773338,1
622,694547.18,0.27013247,14563.456,8628004.123,1.4834969e-05,0.31779397,1
622,774959.49,0.30133012,14563.799,8628653.782,1.4834793e-05,0.31786122,1
622,864681.67,0.33612084,14564.181,8629378.66,1.48346e-05,0.31793578,1
622,964791.58,0.37491601,14564.608,8630187.468,1.4834391e-05,0.31801842,1
622,1076491.9,0.41817354,14565.082,8631089.925,1.4834165e-05,0.31810992,1
622,1201124.4,0.46640296,14565.612,8632096.876,1.483392e-05,0.31821115,1
622,1340186.5,0.52017104,14566.201,8633220.423,1.4833658e-05,0.31832304,1
622,1495348.8,0.58010807,14566.857,8634474.072,1.4833379e-05,0.31844658,1
622,1668475.2,0.64691463,14567.588,8635872.893,1.4833083e-05,0.3185828,1
622,1861645.6,0.72136912,14568.401,8637433.703,1.4832772e-05,0.31873282,1
622,2077180.6,0.80433599,14569.305,8639175.272,1.4832451e-05,0.31889779,1
622,2317669.5,0.89677471,14570.312,8641118.548,1.4832122e-05,0.3190789,1
622,2586001.4,0.99974956,14571.431,8643286.91,1.4831794e-05,0.31927735,1
622,2885399.8,1.1144403,14572.674,8645706.455,1.4831475e-05,0.31949438,1
622,3219461.6,1.2421537,14574.055,8648406.314,1.4831177e-05,0.31973119,1
622,3592199.9,1.3843359,14575.588,8651419.009,1.4830916e-05,0.31998894,1
622,4008092.6,1.5425859,14577.288,8654780.85,1.4830714e-05,0.32026872,1
622,4472136,1.7186698,14579.173,8658532.383,1.4830599e-05,0.32057152,1
622,4989904.7,1.9145358,14581.26,8662718.891,1.4830606e-05,0.32089815,1
622,5567618.9,2.1323305,14583.569,8667390.955,1.4830781e-05,0.32124924,1
622,6212218.8,2.3744149,14586.12,8672605.083,1.4831182e-05,0.32162519,1
622,6931448.4,2.6433823,14588.936,8678424.421,1.4831883e-05,0.32202611,1
622,7733948,2.9420755,14592.038,8684919.549,1.4832977e-05,0.32245183,1
622,8629358.2,3.2736041,14595.449,8692169.372,1.4834578e-05,0.32290188,1
622,9628435.9,3.641362,14599.195,8700262.129,1.4836832e-05,0.32337556,1
622,10743184,4.0490434,14603.297,8709296.52,1.4839918e-05,0.32387197,1
622,11986993,4.5006578,14607.778,8719382.972,1.4844056e-05,0.32439029,1
622,13374806,5.0005421,14612.661,8730645.061,1.4849521e-05,0.32492995,1
622,14923296,5.5533706,14617.964,8743221.096,1.4856646e-05,0.32549114,1
622,16651064,6.1641595,14623.703,8757265.885,1.4865838e-05,0.32607536,1
622,18578868,6.8382672,14629.891,8772952.695,1.4877594e-05,0.32668624,1
622,20729866,7.5813868,14636.534,8790475.409,1.489251e-05,0.32733057,1
622,23129899,8.3995311,14643.633,8810050.892,1.4911309e-05,0.32801959,1
622,25807800,9.299008,14651.182,8831921.558,1.4934852e-05,0.32877049,1
622,28795740,10.286384,14659.169,8856358.131,1.4964164e-05,0.32960815,1
622,32129613,11.368435,14667.574,8883662.598,1.500046e-05,0.33056688,1
622,35849470,12.552088,14676.369,8914171.324,1.5045166e-05,0.33169216,1
622,40000000,13.844339,14685.52,8948258.31,1.5099947e-05,0.33304194,1
632,500000,0.19151336,14568.295,8772086.707,1.5002023e-05,0.32136799,1
632,557888.3,0.21364722,14568.531,8772556.805,1.5001884e-05,0.32141674,1
632,622478.71,0.23833415,14568.794,8773081.329,1.5001731e-05,0.3214709,1
632,694547.18,0.26586742,14569.088,8773666.581,1.5001564e-05,0.32153103,1
632,774959.49,0.29657369,14569.415,8774319.591,1.500138e-05,0.32159776,1
632,864681.67,0.33081672,14569.78,8775048.204,1.500118e-05,0.32167176,1
632,964791.58,0.36900153,14570.186,8775861.174,1.5000962e-05,0.32175378,1
632,1076491.9,0.41157893,14570.639,8776768.269,1.5000724e-05,0.3218446,1
632,1201124.4,0.4590506,14571.144,8777780.388,1.5000468e-05,0.3219451,1
632,1340186.5,0.51197462,14571.706,8778909.691,1.5000193e-05,0.32205617,1
632,1495348.8,0.5709716,14572.332,8780169.749,1.4999898e-05,0.32217883,1
632,1668475.2,0.63673143,14573.029,8781575.706,1.4999585e-05,0.32231409,1
632,1861645.6,0.7100207,14573.804,8783144.459,1.4999255e-05,0.32246308,1
632,2077180.6,0.79169078,14574.668,8784894.866,1.4998911e-05,0.32262693,1
632,2317669.5,0.8826867,14575.628,8786847.971,1.4998557e-05,0.32280683,1
632,2586001.4,0.98405685,14576.695,8789027.263,1.49982e-05,0.323004,1
632,2885399.8,1.0969635,14577.882,8791458.955,1.4997848e-05,0.32321966,1
632,3219461.6,1.2226941,14579.2,8794172.306,1.4997512e-05,0.32345501,1
632,3592199.9,1.3626737,14580.663,8797199.977,1.4997208e-05,0.32371124,1
632,4008092.6,1.5184782,14582.286,8800578.433,1.4996957e-05,0.32398942,1
632,4472136,1.6918485,14584.085,8804348.383,1.4996784e-05,0.32429056,1
632,4989904.7,1.8847054,14586.078,8808555.286,1.4996725e-05,0.32461547,1
632,5567618.9,2.0991653,14588.283,8813249.914,1.4996824e-05,0.32496481,1
632,6212218.8,2.3375572,14590.719,8818488.977,1.4997137e-05,0.32533896,1
632,6931448.4,2.6024396,14593.409,8824335.834,1.4997736e-05,0.32573806,1
632,7733948,2.8966178,14596.373,8830861.285,1.499871e-05,0.32616193,1
632,8629358.2,3.2231617,14599.633,8838144.464,1.5000173e-05,0.32661011,1
632,9628435.9,3.585423,14603.214,8846273.844,1.5002265e-05,0.32708184,1
632,10743184,3.9870516,14607.137,8855348.353,1.5005163e-05,0.3275762,1
632,11986993,4.4320106,14611.425,8865478.645,1.5009082e-05,0.32809227,1
632,13374806,4.9245894,14616.098,8876788.506,1.5014291e-05,0.32862935,1
632,14923296,5.4694136,14621.176,8889416.436,1.5021116e-05,0.32918743,1
632,16651064,6.0714509,14626.674,8903517.404,1.5029958e-05,0.32976773,1
632,18578868,6.7360119,14632.605,8919264.797,1.5041304e-05,0.33037347,1
632,20729866,7.4687443,14638.976,8936852.57,1.5055744e-05,0.33101093,1
632,23129899,8.2756193,14645.789,8956497.604,1.5073987e-05,0.33169067,1
632,25807800,9.1629082,14653.04,8978442.258,1.5096883e-05,0.33242907,1
632,28795740,10.137149,14660.716,9002957.137,1.5125446e-05,0.33325004,1
632,32129613,11.205098,14668.799,9030344.034,1.5160875e-05,0.33418679,1
632,35849470,12.373676,14677.264,9060939.05,1.5204582e-05,0.3352836,1
632,40000000,13.649887,14686.08,9095115.864,1.5258218e-05,0.33659729,1
642,500000,0.18853486,14574.275,8917799.296,1.5167914e-05,0.32510324,1
642,557888.3,0.21032508,14574.501,8918271.702,1.5167771e-05,0.32515162,1
