# Ignis real-fluid property table: methane
# generated 2026-09-17T08:54:19Z by tools/build_coolant_tables.py
# source: CoolProp 8.0.0 reference EOS for Methane
# units: T[K] p[Pa] rho[kg/m3] cp[J/(kg K)] h[J/kg] mu[Pa s] k[W/(m K)] valid[0/1]
# critical: Tc=190.564003 pc=4599200.474282 rhoc=162.660158 Ttriple=90.694100 M=0.016042800 acentric=0.011420
# saturation curve (p[Pa],Tsat[K]); NaN above the critical pressure
#sat 500000:135.35123 557888.3:137.36051 622478.71:139.4301 694547.18:141.56233 774959.49:143.75959 864681.67:146.02437 964791.58:148.35921 1076491.9:150.7667 1201124.4:153.24947 1340186.5:155.81019 1495348.8:158.45149 1668475.2:161.17599 1861645.6:163.98619 2077180.6:166.88439 2317669.5:169.87261 2586001.4:172.95237 2885399.8:176.12439 3219461.6:179.38813 3592199.9:182.74073 4008092.6:186.17472 4472136:189.66956 4989904.7:nan 5567618.9:nan 6212218.8:nan 6931448.4:nan 7733948:nan 8629358.2:nan 9628435.9:nan 10743184:nan 11986993:nan 13374806:nan 14923296:nan 16651064:nan 18578868:nan 20729866:nan 23129899:nan 25807800:nan 28795740:nan 32129613:nan 35849470:nan 40000000:nan
#grid nT=145 np=41
T,p,rho,cp,h,mu,k,valid
153.258,3219461.6,356.45924,3993.2672,156441.3671,5.645908e-05,0.12867927,1
153.258,3592199.9,357.35429,3969.0244,156574.8437,5.6856804e-05,0.12937969,1
153.258,4008092.6,358.32935,3943.409,156741.6361,5.7295567e-05,0.13014808,1
153.258,4472136,359.38966,3916.4529,156948.6134,5.7779233e-05,0.13099005,1
153.258,4989904.7,360.54053,3888.2049,157203.8335,5.8311983e-05,0.13191153,1
153.258,5567618.9,361.7873,3858.7309,157516.7051,5.8898343e-05,0.13291882,1
153.258,6212218.8,363.1353,3828.1137,157898.1654,5.9543207e-05,0.13401855,1
153.258,6931448.4,364.58984,3796.4527,158360.8721,6.0251876e-05,0.13521775,1
153.258,7733948,366.15616,3763.8627,158919.4116,6.1030084e-05,0.13652385,1
153.258,8629358.2,367.8394,3730.4724,159590.5242,6.1884049e-05,0.13794471,1
153.258,9628435.9,369.64457,3696.4226,160393.3456,6.2820508e-05,0.13948863,1
153.258,10743184,371.57652,3661.8639,161349.668,6.3846777e-05,0.14116443,1
153.258,11986993,373.63996,3626.9543,162484.22,6.4970801e-05,0.14298146,1
153.258,13374806,375.83939,3591.8567,163824.9689,6.6201224e-05,0.14494968,1
153.258,14923296,378.17912,3556.7364,165403.4458,6.7547452e-05,0.14707969,1
153.258,16651064,380.66328,3521.7584,167255.0974,6.9019734e-05,0.14938285,1
153.258,18578868,383.29578,3487.0854,169419.666,7.0629236e-05,0.15187134,1
153.258,20729866,386.08035,3452.8754,171941.6015,7.238813e-05,0.15455823,1
153.258,23129899,389.02054,3419.2799,174870.5092,7.4309678e-05,0.15745766,1
153.258,25807800,392.11973,3386.4429,178261.6365,7.6408317e-05,0.16058489,1
153.258,28795740,395.38117,3354.499,182176.404,7.8699746e-05,0.1639565,1
153.258,32129613,398.80795,3323.5733,186682.9841,8.1201008e-05,0.1675905,1
153.258,35849470,402.40311,3293.7805,191856.9339,8.3930562e-05,0.17150657,1
153.258,40000000,406.16958,3265.2251,197781.8866,8.6908352e-05,0.17572618,1
155.267,500000,6.680765,2300.4516,591271.7085,6.1216358e-06,0.017195043,1
155.267,557888.3,7.5250451,2333.7979,589206.9342,6.1211458e-06,0.017317859,1
155.267,622478.71,8.4879721,2373.4217,586851.8925,6.1213049e-06,0.017463455,1
155.267,694547.18,9.5901984,2421.0517,584156.1216,6.1224118e-06,0.017637427,1
155.267,774959.49,10.857486,2479.1791,581056.4421,6.1248774e-06,0.01784723,1
155.267,864681.67,12.322655,2551.572,577471.7419,6.1292641e-06,0.018103036,1
155.267,964791.58,14.028663,2644.2666,573294.3687,6.1363345e-06,0.018419132,1
155.267,1076491.9,16.033793,2767.6328,568374.9013,6.1470992e-06,0.018816391,1
155.267,1201124.4,18.421162,2941.0997,562492.7737,6.162819e-06,0.019327002,1
155.267,1340186.5,347.02242,4221.552,164431.2299,5.2381631e-05,0.12187067,1
155.267,1495348.8,347.48674,4205.3804,164415.6871,5.2564142e-05,0.12220931,1
155.267,1668475.2,347.99775,4187.8939,164403.7647,5.2766343e-05,0.12258336,1
155.267,1861645.6,348.55943,4169.0395,164396.9686,5.2990216e-05,0.12299616,1
155.267,2077180.6,349.17598,4148.7717,164397.1706,5.3237922e-05,0.12345128,1
155.267,2317669.5,349.85178,4127.0547,164406.6784,5.3511806e-05,0.12395255,1
155.267,2586001.4,350.59142,4103.864,164428.3133,5.3814414e-05,0.12450409,1
155.267,2885399.8,351.39964,4079.188,164465.4999,5.4148507e-05,0.12511027,1
155.267,3219461.6,352.28131,4053.03,164522.3657,5.4517071e-05,0.12577574,1
155.267,3592199.9,353.24145,4025.4091,164603.8525,5.4923337e-05,0.12650544,1
155.267,4008092.6,354.28514,3996.3617,164715.8407,5.5370797e-05,0.12730462,1
155.267,4472136,355.41753,3965.942,164865.285,5.5863219e-05,0.12817882,1
155.267,4989904.7,356.64379,3934.2222,165060.3638,5.6404675e-05,0.1291339,1
155.267,5567618.9,357.9691,3901.2922,165310.6419,5.6999558e-05,0.13017604,1
155.267,6212218.8,359.39857,3867.2593,165627.2466,5.7652611e-05,0.13131178,1
155.267,6931448.4,360.93726,3832.2465,166023.0586,5.836896e-05,0.132548,1
155.267,7733948,362.59013,3796.3909,166512.9174,5.9154145e-05,0.13389199,1
155.267,8629358.2,364.36202,3759.8421,167113.8421,6.0014164e-05,0.13535143,1
155.267,9628435.9,366.2576,3722.7591,167845.27,6.0955511e-05,0.13693448,1
155.267,10743184,368.2814,3685.3083,168729.3117,6.1985235e-05,0.13864976,1
155.267,11986993,370.43776,3647.6606,169791.0264,6.3110988e-05,0.14050644,1
155.267,13374806,372.73084,3609.9887,171058.7189,6.4341097e-05,0.14251432,1
155.267,14923296,375.16459,3572.4645,172564.2595,6.5684621e-05,0.14468381,1
155.267,16651064,377.74279,3535.2567,174343.4306,6.7151434e-05,0.14702611,1
155.267,18578868,380.46904,3498.5287,176436.3024,6.8752299e-05,0.14955323,1
155.267,20729866,383.34675,3462.4368,178887.6412,7.0498946e-05,0.1522781,1
155.267,23129899,386.37918,3427.1285,181747.3531,7.2404164e-05,0.15521472,1
155.267,25807800,389.56945,3392.7416,185070.9691,7.4481875e-05,0.15837824,1
155.267,28795740,392.92057,3359.4034,188920.173,7.6747221e-05,0.16178511,1
155.267,32129613,396.43542,3327.2301,193363.3804,7.9216637e-05,0.16545327,1
155.267,35849470,400.11684,3296.327,198476.3695,8.1907923e-05,0.16940232,1
155.267,40000000,403.96762,3266.7883,204342.9735,8.4840304e-05,0.17365369,1
157.276,500000,6.5759255,2289.3145,595881.752,6.2074031e-06,0.017410124,1
157.276,557888.3,7.4036961,2320.6057,593881.8666,6.207612e-06,0.017527359,1
157.276,622478.71,8.3467267,2357.6393,591603.7727,6.2085473e-06,0.017665794,1
157.276,694547.18,9.4246881,2401.9164,589000.2431,6.2105163e-06,0.017830484,1
157.276,774959.49,10.661951,2455.5519,586012.7075,6.2139416e-06,0.018028109,1
157.276,864681.67,12.089293,2521.6561,582566.9284,6.2194059e-06,0.018267686,1
157.276,964791.58,13.746529,2605.048,578566.0867,6.2277146e-06,0.018561723,1
157.276,1076491.9,15.686829,2713.6801,573879.0089,6.2399789e-06,0.018928169,1
157.276,1201124.4,17.984282,2861.7392,568318.5137,6.2577166e-06,0.019394025,1
157.276,1340186.5,20.748569,3077.2051,561597.4118,6.2829314e-06,0.020002691,1
157.276,1495348.8,342.75323,4298.3334,172954.9269,5.0598941e-05,0.11910319,1
157.276,1668475.2,343.31188,4277.5811,172904.7341,5.0808695e-05,0.11949858,1
157.276,1861645.6,343.92482,4255.2963,172856.7571,5.1040617e-05,0.11993429,1
157.276,2077180.6,344.59633,4231.444,172812.7862,5.1296856e-05,0.12041395,1
157.276,2317669.5,345.33088,4206.0019,172775.0694,5.1579743e-05,0.1209414,1
157.276,2586001.4,346.13309,4178.9621,172746.3942,5.1891795e-05,0.12152077,1
157.276,2885399.8,347.0077,4150.3329,172730.1808,5.2235733e-05,0.1221564,1
157.276,3219461.6,347.95958,4120.1399,172730.5842,5.2614491e-05,0.12285294,1
157.276,3592199.9,348.99365,4088.4274,172752.6088,5.3031229e-05,0.12361528,1
157.276,4008092.6,350.11488,4055.2584,172802.2337,5.3489355e-05,0.12444858,1
157.276,4472136,351.32828,4020.7151,172886.5495,5.3992536e-05,0.1253583,1
157.276,4989904.7,352.6388,3984.8985,173013.9077,5.4544722e-05,0.12635019,1
157.276,5567618.9,354.05139,3947.9271,173194.0816,5.5150167e-05,0.12743032,1
157.276,6212218.8,355.57089,3909.9356,173438.4412,5.5813456e-05,0.12860506,1
157.276,6931448.4,357.20206,3871.0731,173760.14,5.6539534e-05,0.12988116,1
157.276,7733948,358.94952,3831.5005,174174.3167,5.7333742e-05,0.13126571,1
157.276,8629358.2,360.81774,3791.3881,174698.312,5.8201856e-05,0.13276623,1
157.276,9628435.9,362.81106,3750.9127,175351.9007,5.9150129e-05,0.13439068,1
157.276,10743184,364.9336,3710.255,176157.5422,6.0185346e-05,0.13614751,1
157.276,11986993,367.18934,3669.5962,177140.6502,6.1314874e-05,0.1380457,1
157.276,13374806,369.58206,3629.1159,178329.8839,6.254673e-05,0.14009484,1
157.276,14923296,372.11537,3588.9896,179757.4629,6.3889641e-05,0.1423052,1
157.276,16651064,374.7927,3549.3859,181459.5095,6.5353123e-05,0.1446878,1
157.276,18578868,377.61731,3510.4657,183476.4201,6.6947551e-05,0.14725449,1
157.276,20729866,380.59234,3472.3796,185853.27,6.8684241e-05,0.15001807,1
157.276,23129899,383.72077,3435.268,188640.2551,7.0575532e-05,0.1529924,1
157.276,25807800,387.00547,3399.2593,191893.1743,7.263486e-05,0.15619252,1
157.276,28795740,390.44923,3364.4704,195673.9574,7.487684e-05,0.15963481,1
157.276,32129613,394.05475,3331.0061,200051.2423,7.7317339e-05,0.16333712,1
157.276,35849470,397.82472,3298.9597,205101.0072,7.9973534e-05,0.16731897,1
157.276,40000000,401.7618,3268.4134,210907.2627,8.2863975e-05,0.17160178,1
159.285,500000,6.4748918,2279.0741,600470.3416,6.2923854e-06,0.017627458,1
159.285,557888.3,7.2869559,2308.5099,598531.4229,6.2932263e-06,0.017739733,1
159.285,622478.71,8.2111299,2343.2293,596325.3597,6.2948579e-06,0.017871825,1
159.285,694547.18,9.2662004,2384.5541,593807.7534,6.2975914e-06,0.018028326,1
159.285,774959.49,10.475302,2434.3103,590923.9799,6.3018532e-06,0.01821526,1
159.285,864681.67,11.867422,2495.1203,587605.5372,6.3082313e-06,0.018440682,1
159.285,964791.58,13.479688,2570.9297,583764.3634,6.3175421e-06,0.018715635,1
159.285,1076491.9,15.361008,2668.0225,579283.486,6.3309285e-06,0.019055735,1
159.285,1201124.4,17.578248,2797.1325,574000.5259,6.3500016e-06,0.019483985,1
159.285,1340186.5,20.227647,2978.2971,567675.9195,6.3770401e-06,0.020036241,1
159.285,1495348.8,23.458475,3253.6538,559924.0915,6.4152398e-06,0.020773273,1
159.285,1668475.2,338.40312,4382.1258,181600.1985,4.8871532e-05,0.11636648,1
159.285,1861645.6,339.07676,4355.3973,181503.1913,4.9113387e-05,0.11682881,1
159.285,2077180.6,339.81305,4326.9391,181406.8788,4.9380126e-05,0.11733682,1
159.285,2317669.5,340.61647,4296.7509,181313.4844,4.9674055e-05,0.11789436,1
159.285,2586001.4,341.49164,4264.8503,181225.804,4.9997655e-05,0.11850553,1
159.285,2885399.8,342.44324,4231.2744,181147.3011,5.0353597e-05,0.11917465,1
159.285,3219461.6,343.47604,4196.0801,181082.2123,5.0744748e-05,0.11990629,1
159.285,3592199.9,344.59481,4159.3449,181035.6627,5.1174191e-05,0.12070527,1
159.285,4008092.6,345.80435,4121.1665,181013.7912,5.1645235e-05,0.12157665,1
159.285,4472136,347.10942,4081.6617,181023.8875,5.2161435e-05,0.12252577,1
159.285,4989904.7,348.5147,4040.9656,181074.539,5.2726607e-05,0.12355824,1
159.285,5567618.9,350.02483,3999.2292,181175.7894,5.3344857e-05,0.12467996,1
159.285,6212218.8,351.64431,3956.6178,181339.3094,5.4020601e-05,0.12589714,1
159.285,6931448.4,353.37752,3913.3073,181578.5792,5.47586e-05,0.12721633,1
159.285,7733948,355.22871,3869.4825,181909.0847,5.556399e-05,0.12864445,1
159.285,8629358.2,357.20194,3825.3329,182348.5286,5.6442324e-05,0.13018881,1
159.285,9628435.9,359.30115,3781.0507,182917.0568,5.7399616e-05,0.13185718,1
159.285,10743184,361.53006,3736.8271,183637.5031,5.8442391e-05,0.1336578,1
159.285,11986993,363.89226,3692.85,184535.6528,5.957774e-05,0.13559948,1
159.285,13374806,366.39116,3649.3013,185640.5293,6.0813381e-05,0.13769162,1
159.285,14923296,369.03,3606.355,186984.7039,6.2157724e-05,0.13994431,1
159.285,16651064,371.81189,3564.1753,188604.6345,6.3619943e-05,0.14236842,1
159.285,18578868,374.73978,3522.9152,190541.0333,6.5210047e-05,0.14497566,1
159.285,20729866,377.81653,3482.7158,192839.2697,6.6938961e-05,0.14777869,1
159.285,23129899,381.04489,3443.7056,195549.8103,6.8818599e-05,0.15079127,1
159.285,25807800,384.4275,3406.0002,198728.6999,7.0861942e-05,0.15402834,1
159.285,28795740,387.96697,3369.7024,202438.0896,7.308311e-05,0.15750619,1
159.285,32129613,391.66586,3334.9027,206746.8141,7.5497433e-05,0.16124262,1
159.285,35849470,395.52672,3301.6799,211731.0248,7.8121506e-05,0.16525711,1
159.285,40000000,399.5521,3270.1016,217474.8832,8.0973244e-05,0.16957103,1
161.294,500000,6.3774267,2269.6398,605039.1805,6.3766302e-06,0.017846785,1
161.294,557888.3,7.174521,2297.39,603157.6761,6.3780444e-06,0.017954635,1
161.294,622478.71,8.0807852,2330.0249,601019.2319,6.3803034e-06,0.018081088,1
161.294,694547.18,9.1142057,2368.7205,598581.9533,6.3837194e-06,0.018230338,1
161.294,774959.49,10.296809,2415.076,595794.6482,6.3887175e-06,0.018407846,1
161.294,864681.67,11.656004,2471.3412,592593.6925,6.3958821e-06,0.018620855,1
161.294,964791.58,13.226585,2540.8166,588898.2714,6.4060234e-06,0.018879196,1
161.294,1076491.9,15.053852,2628.5974,584602.778,6.4202791e-06,0.019196585,1
161.294,1201124.4,17.198749,2743.0603,579563.8854,6.4402685e-06,0.019592875,1
161.294,1340186.5,19.746995,2899.1098,573576.7719,6.4683351e-06,0.020098243,1
161.294,1495348.8,22.826952,3126.1564,566326.6956,6.5079345e-06,0.020761898,1
161.294,1668475.2,26.649953,3491.3824,557275.3521,6.5642693e-06,0.021673174,1
161.294,1861645.6,333.97917,4473.248,190367.7681,4.7199401e-05,0.11366906,1
161.294,2077180.6,334.79301,4438.7219,190208.4844,4.747911e-05,0.11421031,1
161.294,2317669.5,335.67836,4402.3459,190048.5169,4.7786614e-05,0.1148029,1
161.294,2586001.4,336.63975,4364.1761,189890.7329,4.8124343e-05,0.11545087,1
161.294,2885399.8,337.68172,4324.2905,189738.7092,4.8494904e-05,0.11615848,1
161.294,3219461.6,338.80884,4282.7888,189596.8376,4.8901083e-05,0.11693018,1
161.294,3592199.9,340.02564,4239.792,189470.4407,4.9345868e-05,0.11777069,1
161.294,4008092.6,341.33665,4195.4407,189365.8953,4.9832454e-05,0.11868491,1
161.294,4472136,342.74628,4149.8933,189290.7665,5.0364267e-05,0.11967804,1
161.294,4989904.7,344.25888,4103.3236,189253.9513,5.094498e-05,0.12075549,1
161.294,5567618.9,345.87868,4055.9181,189265.8324,5.1578536e-05,0.12192298,1
161.294,6212218.8,347.60976,4007.8725,189338.443,5.2269175e-05,0.12318653,1
161.294,6931448.4,349.45608,3959.3892,189485.6439,5.3021466e-05,0.12455248,1
161.294,7733948,351.42145,3910.6732,189723.3134,5.3840339e-05,0.12602754,1
161.294,8629358.2,353.50952,3861.9295,190069.5516,5.4731124e-05,0.12761881,1
161.294,9628435.9,355.72376,3813.3599,190544.9012,5.56996e-05,0.12933385,1
161.294,10743184,358.06751,3765.1603,191172.5862,5.675204e-05,0.13118072,1
161.294,11986993,360.54395,3717.5184,191978.7706,5.7895267e-05,0.13316802,1
161.294,13374806,363.15613,3670.6117,192992.8401,5.9136716e-05,0.135305,1
161.294,14923296,365.90696,3624.6061,194247.7087,6.0484496e-05,0.13760158,1
161.294,16651064,368.79922,3579.6544,195780.154,6.1947458e-05,0.14006848,1
161.294,18578868,371.83561,3535.8961,197631.1834,6.3535271e-05,0.14271728,1
161.294,20729866,375.01873,3493.4568,199846.4351,6.5258488e-05,0.14556053,1
161.294,23129899,378.35112,3452.448,202476.6175,6.7128629e-05,0.1486119,1
161.294,25807800,381.83527,3412.9678,205577.9911,6.9158248e-05,0.15188625,1
161.294,28795740,385.47363,3375.1012,209212.8963,7.1361002e-05,0.15539981,1
161.294,32129613,389.26864,3338.9209,213450.3324,7.3751718e-05,0.15917033,1
161.294,35849470,393.22277,3304.488,218366.5919,7.6346446e-05,0.16321726,1
161.294,40000000,397.33852,3271.8536,224045.9558,7.9162503e-05,0.16756196,1
163.303,500000,6.2833146,2260.9344,609589.8108,6.4601796e-06,0.01806789,1
163.303,557888.3,7.0661171,2287.1463,607762.4858,6.4621157e-06,0.018171783,1
163.303,622478.71,7.9553376,2317.8912,605687.6735,6.4649422e-06,0.018293207,1
163.303,694547.18,8.9682341,2354.2252,603325.7177,6.4689703e-06,0.018436012,1
163.303,774959.49,10.125835,2397.5644,600628.4486,6.4746212e-06,0.018605176,1
163.303,864681.67,11.454144,2449.8668,597536.4575,6.4824703e-06,0.018807254,1
163.303,964791.58,12.985912,2513.9431,593975.0465,6.4933125e-06,0.019051055,1
163.303,1076491.9,14.763339,2594.0163,589847.9254,6.5082606e-06,0.019348733,1
163.303,1201124.4,16.842425,2696.8006,585026.8328,6.5288995e-06,0.01971761,1
163.303,1340186.5,19.300425,2833.7507,579333.2054,6.557534e-06,0.020183473,1
163.303,1495348.8,22.249795,3026.2705,572502.7554,6.5976102e-06,0.020787074,1
163.303,1668475.2,25.867522,3319.642,564108.2093,6.654478e-06,0.021598784,1
163.303,1861645.6,328.58484,4614.5121,199491.4676,4.5288142e-05,0.11044115,1
163.303,2077180.6,329.49336,4571.7412,199254.9887,4.5584029e-05,0.11102205,1
163.303,2317669.5,330.47794,4527.0671,199014.0389,4.5908353e-05,0.11165613,1
163.303,2586001.4,331.54288,4480.6018,198771.6509,4.6263475e-05,0.11234732,1
163.303,2885399.8,332.69249,4432.4803,198531.6124,4.6651913e-05,0.11309973,1
163.303,3219461.6,333.931,4382.8586,198298.57,4.7076353e-05,0.1139177,1
163.303,3592199.9,335.26261,4331.9118,198078.1417,4.7539664e-05,0.11480575,1
163.303,4008092.6,336.69141,4279.8311,197877.0368,4.8044912e-05,0.11576861,1
163.303,4472136,338.22142,4226.821,197703.1846,4.8595375e-05,0.11681127,1
163.303,4989904.7,339.85651,4173.0957,197565.8718,4.9194568e-05,0.11793893,1
163.303,5567618.9,341.60045,4118.8753,197475.8905,4.9846262e-05,0.11915709,1
163.303,6212218.8,343.45684,4064.3826,197445.6956,5.0554513e-05,0.12047155,1
163.303,6931448.4,345.42917,4009.8396,197489.5758,5.1323694e-05,0.12188843,1
163.303,7733948,347.52076,3955.4641,197623.8359,5.2158527e-05,0.12341421,1
163.303,8629358.2,349.73481,3901.4673,197866.9961,5.3064127e-05,0.1250558,1
163.303,9628435.9,352.07438,3848.0507,198240.0065,5.4046043e-05,0.12682055,1
163.303,10743184,354.54239,3795.4045,198766.4811,5.5110308e-05,0.12871632,1
163.303,11986993,357.14165,3743.7061,199472.9527,5.6263493e-05,0.13075155,1
163.303,13374806,359.87486,3693.1185,200389.1508,5.7512767e-05,0.13293532,1
163.303,14923296,362.74464,3643.79,201548.3071,5.8865956e-05,0.13527742,1
163.303,16651064,365.75351,3595.8536,202987.4879,6.0331614e-05,0.13778844,1
163.303,18578868,368.90394,3549.427,204747.9604,6.191909e-05,0.14047984,1
163.303,20729866,372.19833,3504.6133,206875.5936,6.3638597e-05,0.14336411,1
163.303,23129899,375.63907,3461.5009,209421.2983,6.5501286e-05,0.14645482,1
163.303,25807800,379.22852,3420.165,212441.5098,6.7519313e-05,0.14976678,1
163.303,28795740,382.96904,3380.6681,215998.7175,6.9705906e-05,0.15331618,1
163.303,32129613,386.86301,3343.0611,220162.0454,7.2075422e-05,0.15712075,1
163.303,35849470,390.91285,3307.3845,225007.889,7.46434e-05,0.16119993,1
163.303,40000000,395.12105,3273.6697,230620.6123,7.74266e-05,0.16557507,1
165.312,500000,6.1923591,2252.8917,614123.6312,6.5430716e-06,0.018290602,1
165.312,557888.3,6.9614956,2277.6942,612347.5274,6.5454838e-06,0.018390947,1
165.312,622478.71,7.8344672,2306.7171,610332.7229,6.5488253e-06,0.018507875,1
165.312,694547.18,8.8278664,2340.9153,608041.5785,6.5534048e-06,0.018644934,1
165.312,774959.49,9.9618175,2381.5544,605428.6133,6.5596376e-06,0.018806687,1
165.312,864681.67,11.261066,2430.3585,602438.1091,6.5680875e-06,0.018999098,1
165.312,964791.58,12.756554,2489.7569,599000.616,6.5795291e-06,0.019230115,1
165.312,1076491.9,14.487793,2563.3152,595027.6375,6.5950409e-06,0.019510586,1
165.312,1201124.4,16.506583,2656.5385,590403.1246,6.6161526e-06,0.019855773,1
165.312,1340186.5,18.88323,2778.4812,584968.9753,6.6450826e-06,0.020287987,1
165.312,1495348.8,21.717689,2945.282,578498.2619,6.6851457e-06,0.020841597,1
165.312,1668475.2,25.161753,3188.9652,570640.3161,6.7415047e-06,0.021573645,1
165.312,1861645.6,29.470135,3583.6738,560790.1401,6.8227223e-06,0.022590319,1
165.312,2077180.6,323.85699,4733.3671,208595.9432,4.3683213e-05,0.10775566,1
165.312,2317669.5,324.96443,4677.1642,208254.3386,4.4028676e-05,0.10843984,1
165.312,2586001.4,326.15629,4619.369,207907.8495,4.4405457e-05,0.10918268,1
165.312,2885399.8,327.43641,4560.1901,207560.606,4.4815957e-05,0.1099881,1
165.312,3219461.6,328.80859,4499.8515,207217.6352,4.5262736e-05,0.11086024,1
165.312,3592199.9,330.27651,4438.5887,206884.9674,4.574852e-05,0.11180337,1
165.312,4008092.6,331.84377,4376.6452,206569.7495,4.6276224e-05,0.11282202,1
165.312,4472136,333.51382,4314.2678,206280.3658,4.6848965e-05,0.11392091,1
165.312,4989904.7,335.29001,4251.7034,206026.5688,4.7470084e-05,0.11510503,1
165.312,5567618.9,337.17556,4189.195,205819.6187,4.8143174e-05,0.11637964,1
165.312,6212218.8,339.17358,4126.9785,205672.4352,4.8872104e-05,0.11775028,1
165.312,6931448.4,341.28703,4065.2801,205599.7602,4.9661053e-05,0.11922285,1
165.312,7733948,343.51878,4004.3135,205618.3365,5.0514545e-05,0.12080364,1
165.312,8629358.2,345.87158,3944.2787,205747.1007,5.1437486e-05,0.12249934,1
165.312,9628435.9,348.34808,3885.36,206007.3943,5.2435212e-05,0.12431712,1
165.312,10743184,350.95086,3827.7256,206423.1945,5.3513532e-05,0.12626468,1
165.312,11986993,353.68239,3771.5266,207021.3674,5.4678788e-05,0.12835031,1
165.312,13374806,356.54511,3716.8976,207831.9442,5.5937903e-05,0.13058295,1
165.312,14923296,359.54139,3663.956,208888.4259,5.7298448e-05,0.13297227,1
165.312,16651064,362.67355,3612.8036,210228.1169,5.8768704e-05,0.13552878,1
165.312,18578868,365.9439,3563.5263,211892.491,6.0357728e-05,0.13826387,1
165.312,20729866,369.35473,3516.1956,213927.594,6.2075421e-05,0.14118994,1
165.312,23129899,372.90832,3470.8696,216384.4854,6.3932596e-05,0.14432053,1
165.312,25807800,376.60699,3427.5941,219319.7231,6.5941044e-05,0.14767042,1
165.312,28795740,380.45305,3386.4037,222795.8948,6.8113592e-05,0.15125579,1
165.312,32129613,384.44889,3347.3233,226882.2017,7.0464163e-05,0.15509435,1
165.312,35849470,388.59694,3310.369,231655.0967,7.300782e-05,0.15920556,1
165.312,40000000,392.89971,3275.5499,237198.985,7.5760801e-05,0.1636108,1
167.321,500000,6.1043808,2245.454,618641.909,6.6253398e-06,0.018514784,1
167.321,557888.3,6.8604306,2268.9611,616914.3118,6.6281875e-06,0.018611943,1
167.321,622478.71,7.7178854,2296.4086,614956.2062,6.6319975e-06,0.018724841,1
167.321,694547.18,8.6927269,2328.6648,612731.7819,6.6370754e-06,0.018856766,1
167.321,774959.49,9.8042566,2366.8694,610197.9705,6.6438292e-06,0.019011918,1
167.321,864681.67,11.076085,2412.5552,607302.3193,6.65281e-06,0.019195753,1
167.321,964791.58,12.537547,2467.8475,603979.9418,6.6647692e-06,0.019415483,1
167.321,1076491.9,14.225793,2535.8033,600148.973,6.6807474e-06,0.019680861,1
167.321,1201124.4,16.189019,2621.0248,595703.4744,6.7022104e-06,0.020005445,1
167.321,1340186.5,18.491711,2730.842,590501.7101,6.7312704e-06,0.020408748,1
167.321,1495348.8,21.223759,2877.7969,584345.3431,6.7710628e-06,0.020920191,1
167.321,1668475.2,24.517743,3085.4568,576938.9431,6.8264343e-06,0.021587056,1
167.321,1861645.6,28.586049,3404.2612,567800.5921,6.9053398e-06,0.022492907,1
167.321,2077180.6,33.816924,3966.1322,556023.8884,7.022189e-06,0.023810062,1
167.321,2317669.5,319.06887,4862.2068,217829.2747,4.2134488e-05,0.10513493,1
167.321,2586001.4,320.42022,4788.3018,217351.507,4.2538738e-05,0.10594089,1
167.321,2885399.8,321.86218,4713.7447,216870.8301,4.2976878e-05,0.10681025,1
167.321,3219461.6,323.39791,4638.8218,216392.7878,4.3451311e-05,0.10774686,1
167.321,3592199.9,325.03046,4563.8151,215923.9363,4.3964603e-05,0.10875474,1
167.321,4008092.6,326.7628,4488.999,215471.9494,4.4519498e-05,0.10983815,1
167.321,4472136,328.5978,4414.6366,215045.7318,4.5118943e-05,0.11100156,1
167.321,4989904.7,330.53823,4340.9772,214655.5423,4.5766107e-05,0.11224969,1
167.321,5567618.9,332.58677,4268.2541,214313.1279,4.6464405e-05,0.11358758,1
167.321,6212218.8,334.74601,4196.6825,214031.8695,4.721753e-05,0.11502055,1
167.321,6931448.4,337.01848,4126.4593,213826.942,4.8029481e-05,0.11655431,1
167.321,7733948,339.40663,4057.7618,213715.4881,4.8904599e-05,0.11819494,1
167.321,8629358.2,341.91283,3990.7479,213716.8104,4.9847606e-05,0.11994897,1
167.321,9628435.9,344.53944,3925.5564,213852.5812,5.086365e-05,0.12182344,1
167.321,10743184,347.28875,3862.3076,214147.0726,5.1958344e-05,0.12382591,1
167.321,11986993,350.16303,3801.1035,214627.4097,5.3137826e-05,0.12596456,1
167.321,13374806,353.16452,3742.0296,215323.8486,5.4408807e-05,0.12824825,1
167.321,14923296,356.29546,3685.1553,216270.0818,5.5778633e-05,0.13068659,1
167.321,16651064,359.55808,3630.5355,217503.5735,5.7255342e-05,0.13329001,1
167.321,18578868,362.95461,3578.2117,219065.9279,5.8847733e-05,0.13606986,1
167.321,20729866,366.48732,3528.2131,221003.2943,6.0565425e-05,0.13903853,1
167.321,23129899,370.15849,3480.5583,223366.8107,6.2418926e-05,0.14220954,1
167.321,25807800,373.97044,3435.2563,226213.0912,6.4419691e-05,0.14559767,1
167.321,28795740,377.92554,3392.3079,229604.7604,6.6580182e-05,0.14921911,1
167.321,32129613,382.02623,3351.7068,233611.0389,6.8913919e-05,0.15309159,1
167.321,35849470,386.27502,3313.441,238308.3847,7.1435525e-05,0.1572346,1
167.321,40000000,390.6745,3277.4939,243781.1956,7.4160753e-05,0.16166956,1
169.329,500000,6.0192149,2238.5706,623145.8099,6.7070148e-06,0.018740334,1
