# units: chamber.pressure[Pa] propellants.mixture_ratio[-] chamber.eta_c_star[-] nozzle.throat_radius[m] nozzle.expansion_ratio[-] propellants.fuel_temperature[K] cooling.wall_thickness[m] cooling.wall_conductivity[W/(m K)] cooling.channel_height[m] cooling.bartz_multiplier[-] performance.thrust[N] performance.isp[s] performance.isp_vacuum[s] performance.mdot[kg/s] performance.exit_pressure[Pa] chamber.temperature[K] chamber.c_star[m/s] cooling.max_wall_temperature[K] cooling.max_heat_flux[W/m^2] cooling.pressure_drop[Pa] cooling.outlet_temperature[K] cooling_energy_residual[-] wall_limit_exceeded[-] coolant_boiling[-] separation_predicted[-] shock_in_nozzle[-] status[-]
chamber.pressure,propellants.mixture_ratio,chamber.eta_c_star,nozzle.throat_radius,nozzle.expansion_ratio,propellants.fuel_temperature,cooling.wall_thickness,cooling.wall_conductivity,cooling.channel_height,cooling.bartz_multiplier,performance.thrust,performance.isp,performance.isp_vacuum,performance.mdot,performance.exit_pressure,chamber.temperature,chamber.c_star,cooling.max_wall_temperature,cooling.max_heat_flux,cooling.pressure_drop,cooling.outlet_temperature,cooling_energy_residual,wall_limit_exceeded,coolant_boiling,separation_predicted,shock_in_nozzle,status
5384956.691,3.377681852,0.9507648523,0.07004695234,19.99125235,109.1924706,0.0006264544392,313.4128323,0.005106450184,1.157413712,132210.3114,283.7072316,350.7095844,47.51976087,33455.24186,3518.761374,1746.772435,889.441718,54207637.65,3637596.646,543.3294217,2.146409674e-10,1,0,1,0,ok
5592764.406,3.449187759,0.9362640582,0.0701662803,20.06929345,111.1004508,0.000621186125,301.4327477,0.005123115952,1.292100673,141726.6627,286.5798324,350.178723,50.42956948,35347.43285,3530.086771,1715.33143,972.3292099,60224297.38,4480810.294,580.9449229,2.372125971e-09,1,0,1,0,ok
5409169.901,3.418413299,0.9320639605,0.0700223644,20.08896187,111.9359224,0.0006045818482,323.317373,0.005035391907,0.948773148,136046.9916,284.6277848,350.2250709,48.74061159,33848.41069,3523.335572,1709.476219,769.0603676,48260383.27,3151386.896,475.0357553,5.63734468e-09,0,0,1,0,ok
5518201.8,3.460273305,0.9701679853,0.06988650484,20.08340966,109.5142937,0.000595820028,293.4171354,0.005052852055,0.7711163814,132802.5865,284.0818924,350.8743762,47.66968756,34979.86046,3528.908556,1776.199682,670.2971318,40580048.52,2280987.663,410.652481,1.69448291e-10,0,0,1,0,ok
5533412.797,3.412751736,0.9732533795,0.07008124746,19.82022643,114.9004001,0.0005709561622,331.6929424,0.005097817138,0.8211525606,133551.7304,284.890094,350.9908723,47.80259744,35141.79863,3526.193759,1786.056096,680.9692466,43132014.74,2461069.072,429.2766059,1.721447734e-09,0,0,1,0,ok
5430764.248,3.436372948,0.9725258092,0.06980723397,19.92706052,110.4369882,0.0006323710281,344.0624183,0.004993447959,1.183505991,129606.0782,283.3057226,350.8736446,46.64975278,34530.37146,3525.136756,1782.2242,882.2907855,54954131.09,3769079.392,558.9849587,6.11156149e-10,1,0,1,0,ok
5480569.379,3.342498076,0.9728991475,0.06991662947,20.13996931,111.9171302,0.0006448226353,325.5965668,0.00483790538,0.9226110508,130716.7253,283.5884451,351.5782241,47.0026076,33310.20165,3517.651113,1790.665918,746.5367696,46612550.12,3241809.25,465.6122852,2.580705435e-09,0,0,1,0,ok
5611940.085,3.418360855,0.947726495,0.06998659015,20.00124634,108.9693435,0.0006165851755,329.8184902,0.005015805074,0.9844662558,139547.4935,286.5160425,350.5455434,49.66522656,35264.41388,3527.901901,1738.762025,790.1052092,50408922.62,3465589.512,486.064511,1.021604804e-10,0,0,1,0,ok
5504201.955,3.477198144,0.9541878972,0.06997095477,19.88261914,112.5430789,0.0006677442867,343.6778216,0.005086121339,0.8512409052,135545.7706,284.9978786,350.1504161,48.49798203,35532.66793,3530.00046,1745.645948,706.692884,44450249.87,2608137.77,441.9175161,1.391218656e-09,0,0,1,0,ok
5621402.53,3.462540719,0.9698363875,0.06965491923,20.11470525,111.1256709,0.0005651359385,304.1366377,0.005174583732,0.9593355093,134992.4079,285.294498,350.9494966,48.24977274,35568.51222,3531.714697,1775.836063,787.9494983,48264714.61,2900028.384,481.1938533,1.639562033e-09,0,0,1,0,ok
5480042.75,3.362615441,0.9338588343,0.07005714345,20.12931923,111.3659939,0.0006108869661,342.0209834,0.004887898919,0.9253781946,137724.0762,285.4238865,350.5988611,49.20382632,33557.54541,3519.770701,1717.274783,742.0410445,48359782.36,3453284.405,464.3732355,7.440689384e-10,0,0,1,0,ok
5564817.725,3.452442745,0.9443541619,0.06984639993,20.03744488,111.1495844,0.0006206047326,321.5637954,0.004946562499,0.8293826557,138259.0199,285.9432665,350.2984123,49.30522265,35284.60148,3529.65723,1729.800207,697.5849966,44329669.97,2841715.913,431.2980658,8.018050657e-09,0,0,1,0,ok
5392928.425,3.366695082,0.9756364259,0.06991183077,20.00762598,114.5138798,0.0006045656612,319.8749744,0.005183044527,0.9249977975,127974.4591,282.6554914,351.4094202,46.16843993,33353.11138,3518.434946,1793.620998,753.9448299,45770031.81,2597739.799,468.3374388,6.414287531e-11,0,0,1,0,ok
5315630.029,3.392509606,0.9779810429,0.06994842974,20.01752218,109.320227,0.0006052150988,315.1979668,0.004983229402,1.006333878,125603.4587,281.4278636,351.2829827,45.51073289,33147.64853,3518.477984,1795.340089,797.7143191,47873209.56,3038086.148,499.829193,3.417501053e-09,0,0,1,0,ok
5510655.605,3.523787824,0.9446377064,0.07024379261,19.92827584,108.2520391,0.0006107652657,306.6319801,0.005012656103,1.118221976,138520.569,285.1085023,349.5325513,49.54312795,35943.30653,3532.313913,1724.191994,875.670769,53602558.08,3760639.721,533.3592389,8.442023756e-10,1,0,1,0,ok
5383025.283,3.344153332,0.955554914,0.07013133982,20.09172571,108.7869854,0.0006116002245,305.4372461,0.00490635095,1.10361908,131410.9642,283.2455163,351.0470378,47.30944818,32852.63144,3515.144085,1758.13687,857.3426409,52462327.65,3854259.02,525.3639967,4.746139871e-09,1,0,1,0,ok
5461345.166,3.388392513,0.9541476933,0.07003065549,20.01514384,111.9506801,0.0005986196847,297.6994932,0.004922898498,1.194453026,133941.0533,284.4690886,350.8316217,48.0129016,33987.13882,3521.95105,1752.539956,911.230988,55756087.17,4247756.127,554.359726,4.188503289e-09,1,0,1,0,ok
5609134.814,3.436795142,0.9564023268,0.06995835946,20.02779081,109.2291952,0.0006214161349,308.2470046,0.005046786857,0.9817147937,137966.2185,285.9952468,350.6744735,49.19186295,35398.40613,3529.348498,1753.201018,801.6294429,49518210,3296788.072,485.5876893,1.546759316e-10,1,0,1,0,ok
5163614.591,3.508799639,0.9482992207,0.07017005174,19.96872737,111.8576943,0.0006228077307,311.3102649,0.004950317183,1.19035748,126930.2109,280.505953,349.6727313,46.14261927,33527.61929,3523.150565,1731.031784,898.7083255,53216785.09,3595831.334,562.8066608,9.406252203e-12,1,0,1,0,ok
5526289.396,3.40913056,0.9597740944,0.06979118648,20.07228406,110.1691603,0.0005807220709,287.8299548,0.00503431976,1.104976538,134107.1855,284.8372648,350.9384432,48.01031614,34484.48691,3525.201589,1761.367968,875.3043464,52857680.52,3659185.011,526.9287131,1.817126936e-09,1,0,1,0,ok
5522251.173,3.390215774,0.9615935242,0.06992659285,20.10318194,111.2005113,0.0006475697812,331.9882633,0.004964284293,0.7678616066,134085.1087,284.6822784,351.1171208,48.02854609,34178.93636,3523.505898,1766.246542,651.4015173,41300798.76,2475787.364,407.4626756,2.868098409e-09,0,0,1,0,ok
5568092.078,3.429656285,0.9759582779,0.06982731478,20.0436163,111.3128197,0.0005979459588,323.9371204,0.004969430673,0.8046826759,133036.5999,284.6408834,351.2018148,47.65990612,35035.55001,3528.032936,1789.590978,675.5460716,42459224.56,2555374.972,424.2706584,1.476059348e-09,0,0,1,0,ok
5502911.749,3.432374471,0.9716360447,0.06990260756,19.9965903,111.0759343,0.0005851720619,341.1196309,0.005061037061,0.980056295,132141.6189,284.1212835,350.997752,47.42585615,34773.97296,3526.653842,1781.205362,775.183178,48759768.93,3059588.028,490.4364063,1.209599192e-09,0,0,1,0,ok
5529449.386,3.346852236,0.9695631549,0.0697561974,20.03119416,111.0397221,0.0006376408529,293.1940751,0.005070740521,1.257021386,132209.3515,284.5872789,351.374324,47.37246858,33881.3854,3519.203509,1784.314232,952.8923654,57398977.12,4102758.449,570.4978684,8.545505022e-10,1,0,1,0,ok
5562462.443,3.453709726,0.9539961438,0.06994900699,20.00764087,109.8521707,0.000620347537,319.9968951,0.005027264796,0.8498149214,137021.8945,285.5320393,350.4687603,48.93442,35349.37793,3529.553822,1747.292554,712.4613911,44673211.84,2755700.349,439.5555564,6.619294639e-09,0,0,1,0,ok
5421017.256,3.322058671,0.9628164997,0.070082043,20.03236067,110.6164862,0.0005969253402,355.7849062,0.005047849571,1.001409172,131142.5497,283.5210448,351.2311987,47.16693403,32956.48027,3513.679614,1773.39926,775.9036933,49777843.43,3233758.005,492.9252989,1.277823608e-10,0,0,1,0,ok
5575524.88,3.331166233,0.966668162,0.07014700035,20.09943154,110.3982028,0.0006049280527,302.526609,0.004994557725,0.9835822384,135365.6847,285.1221187,351.4339152,48.41244306,33821.67831,3518.405625,1780.314956,797.0430342,49330221.83,3392607.262,482.2682801,1.123352498e-09,0,0,1,0,ok
5636114.832,3.403420607,0.9678723474,0.07027928683,19.98431048,109.3860196,0.0006273478516,336.4889046,0.005165962229,1.190240915,138025.1865,285.9877565,351.090523,49.21417691,35276.89418,3527.220702,1777.027592,898.9645778,56715000.03,3874369.576,553.524821,5.240770287e-09,1,0,1,0,ok
5614820.668,3.443206437,0.9350768797,0.06968849005,20.18768604,111.7759971,0.0005740394249,338.3814808,0.00510465949,0.8398093504,140536.5773,286.684451,350.3478619,49.98786153,35150.25598,3530.242569,1713.733608,697.936422,45627423.09,2783638.222,435.3215582,3.802410803e-09,0,0,1,0,ok
5617784.415,3.398985496,0.9582741082,0.0699900972,19.97213104,112.3674692,0.000646969682,323.1659019,0.005071602992,1.169708455,137907.4805,286.2532399,350.8970092,49.12660336,35147.2224,3526.712085,1759.832756,897.3697542,56155988,4021150.346,545.9666621,1.084549189e-09,1,0,1,0,ok
5306968.128,3.295301266,0.9576683105,0.06991067253,19.99189118,110.51358,0.000582730294,282.9643594,0.004989249679,1.104794031,127793.6844,282.3418451,351.0602676,46.15443802,32075.10956,3507.502126,1765.50863,866.642817,51686907.21,3558165.594,522.5618643,1.909089117e-09,1,0,1,0,ok
5462167.464,3.350567278,0.956184406,0.07023978643,20.12317639,109.1108001,0.0006121741214,314.6932446,0.004945581018,0.8400190259,134112.0571,284.1542541,351.1142968,48.12746491,33324.73377,3517.799923,1759.090821,700.6749693,43909106.56,2814218.077,432.7009721,1.979377782e-11,0,0,1,0,ok
5454453.882,3.375913114,0.964299243,0.06989285932,20.03070962,114.0238436,0.0005779914792,313.48275,0.005164507722,1.108973468,131506.7172,283.9124101,351.1581653,47.23271223,33773.95588,3520.803089,1772.245482,861.0135869,52767203.98,3358615.339,529.4120917,3.862905326e-09,1,0,1,0,ok
5577368.709,3.412624223,0.9611099666,0.07012002312,20.20623127,109.7451412,0.0006081833123,334.533146,0.004875346203,0.8081012272,136573.2085,285.1050706,351.1250424,48.84722488,34535.15843,3526.678036,1763.694799,672.7804988,43317261.52,2833240.978,423.8369287,3.569205477e-09,0,0,1,0,ok
5357849.758,3.518194251,0.9525843277,0.07002493181,20.03083644,108.7510499,0.0005871535878,291.2794248,0.004883415143,1.106615204,131594.5714,282.6717591,349.8324888,47.47171011,34698.33821,3528.291862,1738.645001,868.1482573,51697396.95,3671738.962,533.4458732,8.029548037e-10,1,0,1,0,ok
5432362.393,3.384646534,0.9467320895,0.06994409247,20.08167135,108.9538315,0.0006085417147,328.6598189,0.005028874617,0.9261675993,133853.0175,284.2890575,350.7092908,48.0117291,33621.91645,3520.566639,1738.975001,750.9824236,47232249.04,3027077.608,466.9568889,4.141843509e-09,0,0,1,0,ok
5467833.289,3.444883814,0.9372416259,0.06995393034,20.0487997,111.8284771,0.0005934081432,323.8453049,0.004865611287,0.7923508765,136876.3567,285.1070468,350.1587418,48.95531051,34583.78413,3526.831101,1717.076199,666.0131919,42668404.9,2755733.071,417.555211,8.014077745e-10,0,0,1,0,ok
5613316.412,3.413292341,0.9595314139,0.06982097839,20.09642557,109.5933553,0.0005773009408,314.0446497,0.004987635295,0.837236689,136851.8783,285.8337279,350.9695464,48.82211772,35001.39641,3527.571533,1760.859249,701.9273147,44498818.45,2807830.596,433.8324293,1.311080763e-09,0,0,1,0,ok
5455645.997,3.426696988,0.9420237332,0.06977527788,19.96524332,109.0045301,0.0005843149467,296.750465,0.00502933277,1.119993742,135009.6705,284.9486828,350.2536203,48.31450652,34488.49409,3524.834835,1727.116592,878.044698,53705120.03,3748243.545,531.8545111,1.672757494e-09,1,0,1,0,ok
5495214.855,3.3206162,0.9570104066,0.07020843128,20.00681492,108.8793278,0.0005949164098,321.1454473,0.004788233358,0.9532529278,134792.8637,284.761241,351.0800862,48.26867168,33427.51678,3515.071927,1762.981444,760.2050515,48551629.89,3648090.885,472.3955803,2.732564481e-10,0,0,1,0,ok
5507562.145,3.371658019,0.9676950766,0.06998468939,20.00993872,108.0479241,0.0005805733403,327.6662891,0.004963999038,0.9462610805,132885.8581,284.4143976,351.185898,47.64381308,34077.9689,3520.996637,1778.72515,757.6114091,47836382.37,3172809.491,474.481814,8.674704532e-10,0,0,1,0,ok
5524730.474,3.495517912,0.963568649,0.07001992822,20.01332994,108.2976335,0.0005750945349,320.7571377,0.004945114047,0.9046683282,134774.0326,284.4340071,350.3520735,48.31745246,35551.72135,3531.161536,1761.165879,738.8322248,46124533.29,2973509.588,463.3363205,9.681255557e-12,0,0,1,0,ok
5430982.086,3.396329552,0.9666842068,0.07019867378,20.20035847,109.8945248,0.0006373245413,334.159498,0.005127665334,1.013661225,131510.5727,283.0653367,351.2692663,47.37544508,33491.66129,3521.72809,1774.731896,803.2419939,49403731.62,3077124.069,500.1823338,3.794299796e-09,1,0,1,0,ok
5524993.423,3.403999336,0.9646616342,0.06975505508,19.7842612,110.1811895,0.0006190578976,335.8533099,0.004920459518,0.9517432044,133408.2264,285.2232707,350.7381641,47.69545314,35063.67522,3524.721025,1770.745027,760.9344904,48270184.61,3252830.163,477.2550915,1.876077474e-09,0,0,1,0,ok
5497422.376,3.445091875,0.9704821401,0.07006352499,19.96223618,112.2885912,0.0006215929189,310.7352039,0.004997053437,0.9952518668,132864.0458,284.1487773,350.8598555,47.68052249,34960.49636,3527.615808,1778.082631,802.3984525,48744502.06,3196479.184,493.6479683,2.291269327e-10,1,0,1,0,ok
5519855.015,3.431287337,0.9731165095,0.06957280728,20.06741589,113.9957352,0.0006045797116,293.107586,0.005030001405,0.8817498205,131088.9499,284.1403892,351.1603051,47.04488788,34712.23307,3527.289344,1784.202571,743.7166654,44721577.33,2709748.847,453.0198289,6.997249073e-09,0,0,1,0,ok
5276321.825,3.435498585,0.9516266333,0.06991296366,20.12551234,108.2833733,0.0006489976215,294.6198601,0.00501165519,1.134139748,128442.0986,281.8223666,350.5287234,46.47412906,33145.7881,3520.996966,1743.352927,888.763857,52052497.28,3493311.842,540.324251,2.923023499e-09,1,0,1,0,ok
5464757.501,3.310420048,0.9380187621,0.07004837171,19.9885346,114.2286176,0.0005733827009,297.9989824,0.005030235176,1.130654564,136348.8901,285.3523879,350.6915309,48.72472766,33181.05356,3513.679746,1728.890294,877.7012738,54735603.26,3997572.41,527.7583267,3.021826939e-09,1,0,1,0,ok
5606060.711,3.428411473,0.9527262408,0.06991242661,19.88936707,108.0106555,0.0005736991518,312.0099124,0.005214305577,0.9074034069,138396.7976,286.4171952,350.4598383,49.27269057,35597.40887,3528.484919,1747.069349,752.9887045,47168957.9,2780537.109,458.4465875,1.977953865e-10,0,0,1,0,ok
5305192.997,3.364410827,0.9663048726,0.07009049987,19.83269843,114.2456999,0.0006002816446,327.3764673,0.005056639928,0.9962992857,127629.1058,282.3458931,350.9576209,46.09433734,33177.07566,3516.01575,1776.322427,786.0439987,48181704.39,2980481.984,493.3854786,1.843076041e-10,0,0,1,0,ok
5347957.608,3.345985348,0.9655829307,0.07000277453,20.02147083,113.8346783,0.0006159561794,321.9644696,0.005054464087,1.040884055,128394.8314,282.5133641,351.233566,46.34339745,32822.94065,3515.053961,1776.562402,816.7354958,49882092.75,3206981.084,507.3334374,1.265315023e-09,1,0,1,0,ok
5629486.588,3.407744065,0.9455416131,0.07006097631,20.07123063,112.8217764,0.0005805592408,330.0041249,0.005058491964,1.120235789,140627.2544,286.7365999,350.6815849,50.01101755,35096.64403,3527.820156,1735.822608,862.2080687,55460281.61,4013511.27,530.8206878,2.531483699e-09,1,0,1,0,ok
5526583.542,3.344034001,0.9675583858,0.06988651027,20.08826727,108.8237192,0.0005661231109,327.5178172,0.004782929899,1.083444801,132860.6155,284.498312,351.3756698,47.62071267,33704.09585,3518.57217,1780.727359,827.545002,53006464.17,4181725.529,520.685982,9.013284791e-10,1,0,1,0,ok
5444944.731,3.469267474,0.9584172433,0.07027628854,19.94578106,111.9484964,0.0006460832466,348.0251797,0.00491202256,1.127551368,134147.6023,283.9761847,350.3557147,48.17040736,34935.92947,3527.977008,1753.802416,853.8067432,53685883.84,3892728.297,539.9955111,4.164215805e-09,1,0,1,0,ok
5468337.981,3.392078529,0.966670411,0.07006308159,20.04301778,113.5779103,0.0006546799694,307.5208084,0.004993189197,0.8142421517,132259.4758,283.9264339,351.1601472,47.50073105,34012.67899,3522.64193,1775.347603,693.8043804,42288542.92,2544595.579,425.1500919,7.372953905e-10,0,0,1,0,ok
5557242.6,3.421467286,0.9657370916,0.07000600956,20.05773519,109.7642789,0.0006609509071,328.9330335,0.005258794907,0.6135998537,134971.6836,284.9441766,351.0038078,48.30167638,34842.93463,3526.944355,1771.404204,559.8088411,34577853.88,1598455.599,344.8533104,7.640581768e-09,0,0,1,0,ok
5380624.466,3.393727268,0.9438100304,0.06984949699,20.08537682,108.2305387,0.0006044941607,308.6762877,0.004934273134,0.8725080593,132445.7523,283.7458613,350.5747957,47.5979034,33404.81277,3520.078071,1732.691709,724.8812382,44842436.16,2893527.649,447.4735345,6.414179865e-09,0,0,1,0,ok
5525849.347,3.402934629,0.9545107618,0.0701447962,19.88725144,113.16958,0.0005495040855,320.9944739,0.005087394186,1.254833494,136473.0064,285.4983674,350.6595617,48.74414467,34828.4825,3524.969766,1752.335965,925.6004843,58662484.09,4201012.791,573.3031175,2.718794375e-09,1,0,1,0,ok
5551292.798,3.416267834,0.9595216432,0.06998396502,19.96047138,114.3767374,0.0006131762307,317.7099553,0.004993306872,0.9770897279,135789.0813,285.4083437,350.8171438,48.51516461,34973.00191,3526.863876,1760.611711,788.75442,49154994.29,3302945.728,484.8898829,2.646685941e-10,0,0,1,0,ok
5547460.042,3.393659528,0.9646477305,0.06987572193,20.14649266,111.1746138,0.0005909128932,340.2902517,0.005032915492,1.125633295,134123.7167,284.7544575,351.2333082,48.03019754,34273.86381,3524.42664,1771.667826,855.5297678,54433292.64,3799576.449,536.7599746,5.915981656e-11,1,0,1,0,ok
5443911.516,3.351845599,0.9654537717,0.06984289254,19.96882676,111.246618,0.0006169601939,303.4188345,0.005026890999,1.170029239,130752.4929,283.848841,351.1620998,46.97233796,33567.20609,3517.738421,1776.082717,897.6397487,54526815.1,3805940.559,546.5053175,1.361113794e-09,1,0,1,0,ok
5384074.927,3.404674614,0.9584650253,0.0701460153,19.91249605,111.0710723,0.000570640865,288.5757401,0.005205988805,0.8587992352,131545.518,283.4796976,350.6912775,47.31876695,33926.27062,3521.453989,1758.869265,728.3297545,43512315.14,2400870.743,441.6073298,1.590746825e-09,0,0,1,0,ok
5501723.601,3.416638028,0.9659798272,0.06993321155,19.9831032,110.045515,0.0005863278269,314.8326161,0.00505053009,0.9031197886,133053.1955,284.4249777,350.9276023,47.70203437,34618.22348,3525.238528,1772.061074,742.5711389,45957667.71,2826352.623,460.0055393,3.834725039e-11,0,0,1,0,ok
5477473.038,3.345079378,0.9654343456,0.07020024115,20.01161862,111.419054,0.0005921690255,318.85145,0.004915802417,1.147605921,133016.7818,284.1783331,351.2455735,47.7303697,33596.72422,3517.81281,1776.693571,870.8560522,54487263.2,4087196.96,539.5884243,4.435440374e-09,1,0,1,0,ok
5587615.053,3.328251973,0.9538655484,0.06990663366,19.96199876,113.5928959,0.0005784546358,334.9290274,0.005151612421,0.9385744324,137008.4523,286.1682205,351.0288755,48.82084386,34166.03411,3518.698662,1757.145999,755.2381999,48804259.46,3053200.14,466.8564148,3.284244861e-09,0,0,1,0,ok
5476073.271,3.474682865,0.9365242262,0.07014350695,19.99061131,114.4649455,0.0005650522372,306.7001885,0.004844461328,1.030014659,138183.3527,285.2532428,349.8844661,49.39744199,35090.10126,3529.354275,1713.521721,817.4304845,51196619.69,3845638.027,504.0009944,4.340438563e-09,1,0,1,0,ok
5461477.128,3.425694072,0.9636179226,0.06996796486,19.96637052,110.1097065,0.0006174509455,341.1082492,0.005012982275,0.968225496,132422.8796,284.0442286,350.7843569,47.53969407,34512.16582,3525.014347,1766.859814,769.9561648,48328363.26,3102925.735,485.2557195,1.976180904e-10,0,0,1,0,ok
5411568.929,3.383207229,0.9531920961,0.07022100471,20.00519612,110.9046029,0.0006087893515,313.9408808,0.004944440534,1.053999144,133299.2463,283.9088587,350.7886064,47.87712624,33649.66725,3520.134969,1750.971473,828.5467785,51095320.55,3611844.963,510.5069185,2.056959933e-10,1,0,1,0,ok
5524735.061,3.36074737,0.970134185,0.07002068476,19.83411183,114.5086392,0.0006348826175,337.7933898,0.005076103544,1.115170146,133266.7664,284.9618798,351.1525619,47.68858293,34455.98831,3520.986672,1784.430421,854.0322693,53656110.32,3616541.67,530.0974712,3.152352413e-09,1,0,1,0,ok
5568470.477,3.443014093,0.9734118929,0.07009287749,20.1299371,109.0477309,0.0006014391957,314.8447118,0.005078772529,1.056053935,134441.2226,284.5149976,351.1387965,48.18441751,34991.61856,3528.831826,1783.72114,835.9719153,51231030.84,3363535.425,514.3262093,3.292916992e-09,1,0,1,0,ok
5641775.286,3.334183756,0.9559157906,0.06996347554,20.05258168,110.2738596,0.0005389656827,319.9940134,0.005155123307,0.7848070354,138457.1284,286.4979192,351.1504727,49.28028065,34348.07829,3520.287227,1760.496781,662.185638,43063628.23,2476576.08,409.1583751,3.190182903e-10,0,0,1,0,ok
5370150.309,3.418302206,0.9611312685,0.07009603261,20.04794109,109.49209,0.0005744014047,304.7231548,0.005092862441,1.143493314,130446.358,282.8322082,350.818295,47.03080565,33695.84894,3522.103285,1762.547264,880.7331833,53103885.07,3478544.765,542.6698138,1.167057826e-10,1,0,1,0,ok
5543725.43,3.400037345,0.949128007,0.06988961603,20.09792756,109.7508199,0.000563501663,322.7578505,0.00496407541,0.6015425819,136678.4455,285.4939045,350.7678523,48.8182846,34428.56403,3524.767516,1742.586636,545.5971535,34682945.36,1842864.29,338.8033391,1.497022277e-09,0,0,1,0,ok
5583432.751,3.385263434,0.9618721078,0.07014210134,19.88106238,114.8226517,0.0006192038777,325.8580068,0.00481064016,1.220396234,136901.6864,285.9204483,350.9483943,48.82507355,34990.24262,3524.884611,1767.52596,906.945433,57849838.04,4850224.627,562.2695606,3.078307115e-11,1,0,1,0,ok
5696459.528,3.445638966,0.9559711925,0.07021669172,19.97350491,112.2394995,0.0006005063194,322.5872802,0.00501740273,0.9133585207,141800.4942,287.1352338,350.6113339,50.35824446,36162.25346,3532.400989,1752.124791,750.8659374,47905023.05,3194396.059,460.7315595,4.813713421e-11,0,0,1,0,ok
5206926.537,3.466749457,0.9764648446,0.06997565128,20.14451239,108.8333917,0.0006127393302,335.4315542,0.004891241742,0.8473588466,122927.4988,279.5055574,350.8990363,44.84746735,33008.8706,3521.497283,1786.024036,692.3572937,41786875.47,2470675.136,447.8634831,3.074161938e-09,0,0,1,0,ok
5490158.261,3.365783284,0.9510393954,0.0700454887,19.92957724,108.7673719,0.00064853535,320.6429931,0.005194783483,0.8712397082,135334.267,285.145903,350.7278449,48.39716957,34084.43995,3520.05701,1748.538151,728.6576696,45255835.49,2621706.983,443.5637073,6.449785433e-09,0,0,1,0,ok
5709688.873,3.367631848,0.9641580297,0.06992090495,19.91284771,108.72497,0.0006114448593,333.2440359,0.005020612701,1.006792405,139284.2341,287.193386,351.0912605,49.45461792,35459.37218,3525.393751,1773.248277,799.1750519,51535288.08,3593522.946,491.5500392,9.285358139e-09,0,0,1,0,ok
5415145.551,3.393838157,0.9596139096,0.07005293405,20.03611031,110.8468037,0.0005866479877,322.8656555,0.00484792205,0.7781551001,131765.8078,283.5698072,350.9279055,47.3829467,33723.49668,3521.216667,1761.937914,653.9935988,41205212.39,2584904.149,412.6046732,5.644309594e-09,0,0,1,0,ok
5476853.09,3.456610262,0.9456632919,0.06984944888,19.95066166,114.4386544,0.0005857909706,362.5465555,0.004956125019,0.9351055741,135493.0374,285.0127021,350.1900963,48.47659278,34989.61603,3528.167058,1731.708723,738.7582678,48239772.93,3182890.512,474.3448935,1.636552719e-11,0,0,1,0,ok
5612631.285,3.336426246,0.9444715678,0.06999553075,19.89439422,110.6269047,0.0005472979054,325.2243913,0.005014744516,1.107499232,139801.7025,286.9974037,350.6921092,49.67224817,34555.41047,3519.915226,1739.174626,849.4222836,55365573.97,4105576.968,522.3759524,1.851355962e-09,1,0,1,0,ok
5283572.692,3.3778064,0.9477299956,0.06998209337,19.81002317,113.3090077,0.0005708351788,300.8010357,0.005077050343,1.000647175,129575.4615,282.9795119,350.4257228,46.69249659,33242.81859,3516.718329,1741.022255,802.5033468,48530788.14,3024819.564,492.6589582,9.761989501e-11,1,0,1,0,ok
5672731.597,3.408436259,0.9772555135,0.06999472956,20.07174959,111.8167978,0.0005428633918,319.3642601,0.005010780716,0.8657217637,136418.1215,285.8393921,351.4286035,48.66640992,35362.03002,3528.786991,1794.086913,713.7495955,45472549.87,2869858.948,445.4008957,2.767176495e-09,0,0,1,0,ok
5468417.549,3.298649594,0.9581959456,0.07000753708,20.1643918,109.9102142,0.0006151263041,322.2648154,0.005062759313,0.8055316248,132730.8901,284.0054384,351.31796,47.65677775,32688.2239,3511.743054,1766.755551,675.6803716,42763636.58,2528790.589,417.667984,7.727915882e-10,0,0,1,0,ok
5344069.983,3.312935647,0.968688493,0.06996853455,19.99742974,110.0010996,0.000574997756,325.7010658,0.005184420742,0.9087763928,127504.2791,282.3056923,351.3044221,46.05581258,32475.42272,3510.627191,1784.609154,735.0115955,45437304.97,2571117.957,459.8049663,2.860058347e-11,0,0,1,0,ok
5799089.846,3.420768409,0.9761437737,0.06993137132,19.89873824,108.8060193,0.0005625093275,305.9834137,0.004815773461,1.028937768,140299.8413,287.6453286,351.1544725,49.73695333,36668.36186,3532.444875,1791.325963,817.994887,52162773.56,4091931.77,500.8724463,5.010521243e-09,1,0,1,0,ok
5526981.15,3.283659867,0.9732928746,0.07015945289,20.0107945,111.2355764,0.0006344391124,321.9042367,0.005105480251,0.9230789991,132702.7458,284.3458502,351.5305204,47.58963119,33185.86576,3511.215539,1795.965147,751.5937907,46909848.55,2910008.358,459.7701074,2.87489569e-11,0,0,1,0,ok
5585797.911,3.385756612,0.9565754235,0.06994228793,20.17583329,110.5895726,0.0006162252301,318.4998177,0.005077849844,1.160051735,136765.5179,285.5307796,351.1232446,48.8430761,34346.12419,3524.525783,1757.566449,891.5021461,55730350.92,3961280.428,543.6298938,2.76550377e-10,1,0,1,0,ok
